대지위치,건축면적,주구조,용도,지붕구조,사용승인일자
대전광역시 중구 태평동 354-21,72.25,벽돌구조,단독주택,기타지붕,1976-05-22
대전광역시 중구 태평동 354-22,77.56,벽돌구조,단독주택,(철근)콘크리트,1976-09-24
대전광역시 중구 태평동 354-23,71.29,벽돌구조,단독주택,(철근)콘크리트,1979-07-21
대전광역시 중구 태평동 354-24,82.01,벽돌구조,단독주택,(철근)콘크리트,1979-08-03
대전광역시 중구 태평동 354-27,81.59,벽돌구조,단독주택,(철근)콘크리트,1979-08-04
대전광역시 중구 태평동 354-3,72.1,벽돌구조,단독주택,(철근)콘크리트,1980-11-18
대전광역시 중구 태평동 354-30,80.11,벽돌구조,단독주택,(철근)콘크리트,1980-11-21
대전광역시 중구 태평동 354-32,80.74,벽돌구조,단독주택,(철근)콘크리트,1981-12-11
대전광역시 중구 태평동 354-33,76.96,벽돌구조,단독주택,기와,1983-07-21
대전광역시 중구 태평동 354-36,68.64,벽돌구조,단독주택,(철근)콘크리트,1984-08-13
대전광역시 중구 태평동 354-37,68.98,벽돌구조,단독주택,기와,1984-08-14
대전광역시 중구 태평동 354-4,83.9,벽돌구조,단독주택,(철근)콘크리트,1983-05-19
대전광역시 중구 태평동 354-40,59.4,벽돌구조,단독주택,(철근)콘크리트,1987-11-13
대전광역시 중구 태평동 354-5,72.26,벽돌구조,단독주택,슬레이트,1976-08-09
대전광역시 중구 태평동 354-6,87.94,벽돌구조,단독주택,(철근)콘크리트,1976-09-24
대전광역시 중구 태평동 354-7,72.34,벽돌구조,단독주택,(철근)콘크리트,1982-09-21
대전광역시 중구 태평동 354-8,58.730000000000004,블록구조,단독주택,기와,1985-12-31
대전광역시 중구 태평동 354-9,56.74,벽돌구조,단독주택,(철근)콘크리트,1981-11-21
대전광역시 중구 태평동 355,39.67,일반목구조,단독주택,기타지붕,1950
대전광역시 중구 태평동 355-1,90.37,블록구조,단독주택,슬레이트,1977-03-29
대전광역시 중구 태평동 355-10,93.0,경량철골구조,제2종근린생활시설,기타지붕,1992-06-27
대전광역시 중구 태평동 355-11,151.54,벽돌구조,제2종근린생활시설,(철근)콘크리트,1991-03-23
대전광역시 중구 태평동 355-12,108.755,벽돌구조,단독주택,(철근)콘크리트,1984-11-01
대전광역시 중구 태평동 355-13,81.42,벽돌구조,단독주택,(철근)콘크리트,1989-09-01
대전광역시 중구 태평동 355-14,77.67,블록구조,단독주택,(철근)콘크리트,1977-11-29
대전광역시 중구 태평동 355-15,154.8,경량철골구조,제2종근린생활시설,기타지붕,1998-04-14
대전광역시 중구 태평동 355-16,257.32,경량철골구조,제2종근린생활시설,기타지붕,1997-12-03
대전광역시 중구 태평동 355-17,82.84,벽돌구조,단독주택,(철근)콘크리트,1982-07-30
대전광역시 중구 태평동 355-19,115.5,벽돌구조,단독주택,(철근)콘크리트,1989-06-08
대전광역시 중구 태평동 355-2,102.26,벽돌구조,공동주택,(철근)콘크리트,1990-12-11
대전광역시 중구 태평동 355-20,79.8,벽돌구조,단독주택,(철근)콘크리트,1984-09-21
대전광역시 중구 태평동 355-21,52.64,벽돌구조,단독주택,(철근)콘크리트,1981-06-11
대전광역시 중구 태평동 355-22,111.13,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2003-09-24
대전광역시 중구 태평동 355-23,46.14,벽돌구조,단독주택,(철근)콘크리트,1977-03-29
대전광역시 중구 태평동 355-24,126.15,벽돌구조,위락시설,(철근)콘크리트,1977-09-26
대전광역시 중구 태평동 355-25,53.64,벽돌구조,단독주택,(철근)콘크리트,1988-06-30
대전광역시 중구 태평동 355-3,63.43,벽돌구조,단독주택,슬레이트,1979-10-24
대전광역시 중구 태평동 355-30,72.78,벽돌구조,단독주택,(철근)콘크리트,1979-08-20
대전광역시 중구 태평동 355-31,74.42,벽돌구조,단독주택,기와,1979-12-20
대전광역시 중구 태평동 355-32,72.04,벽돌구조,단독주택,(철근)콘크리트,1980-07-07
대전광역시 중구 태평동 355-33,61.06,벽돌구조,단독주택,(철근)콘크리트,1980-04-16
대전광역시 중구 태평동 355-35,77.46,벽돌구조,단독주택,(철근)콘크리트,1980-06-26
대전광역시 중구 태평동 355-36,70.45,벽돌구조,단독주택,(철근)콘크리트,1980-07-09
대전광역시 중구 태평동 355-37,71.6,벽돌구조,단독주택,기와,1981-04-22
대전광역시 중구 태평동 355-38,80.16,벽돌구조,단독주택,기와,1984-12-26
대전광역시 중구 태평동 355-39,84.96,벽돌구조,단독주택,기와,1987-06-17
대전광역시 중구 태평동 355-40,80.95,벽돌구조,단독주택,(철근)콘크리트,1988-05-10
대전광역시 중구 태평동 355-41,67.82,벽돌구조,단독주택,(철근)콘크리트,1984-07-24
대전광역시 중구 태평동 355-42,73.78,벽돌구조,단독주택,기와,1985-01-09
대전광역시 중구 태평동 355-43,112.76,철근콘크리트구조,노유자시설,(철근)콘크리트,2004-07-13
대전광역시 중구 태평동 355-45,71.36,벽돌구조,단독주택,(철근)콘크리트,1986-08-19
대전광역시 중구 태평동 355-46,82.62,벽돌구조,단독주택,기와,1989-10-14
대전광역시 중구 태평동 355-47,71.8,벽돌구조,단독주택,기와,1988-05-27
대전광역시 중구 태평동 355-48,97.0,벽돌구조,단독주택,(철근)콘크리트,1990-08-10
대전광역시 중구 태평동 355-49,69.75,벽돌구조,단독주택,(철근)콘크리트,1986-07-30
대전광역시 중구 태평동 355-50,88.6,벽돌구조,단독주택,(철근)콘크리트,1986-08-13
대전광역시 중구 태평동 355-51,83.48,벽돌구조,단독주택,기와,1988-11-17
대전광역시 중구 태평동 355-52,106.04,벽돌구조,단독주택,(철근)콘크리트,1988-05-07
대전광역시 중구 태평동 355-53,81.45,벽돌구조,단독주택,(철근)콘크리트,1978-11-22
대전광역시 중구 태평동 355-56,102.26,벽돌구조,공동주택,(철근)콘크리트,1990-12-11
대전광역시 중구 태평동 355-58,342.0,경량철골구조,제1종근린생활시설,기타지붕,1994-03-15
대전광역시 중구 태평동 355-7,1023.96,벽돌구조,단독주택,(철근)콘크리트,1979-11-13
대전광역시 중구 태평동 355-9,67.84,벽돌구조,단독주택,기와,1985-04-26
대전광역시 중구 태평동 363-10,65.85,벽돌구조,단독주택,(철근)콘크리트,1975-10-10
대전광역시 중구 태평동 364-1,73.12,벽돌구조,단독주택,(철근)콘크리트,1980-12-30
대전광역시 중구 태평동 364-10,93.59,벽돌구조,단독주택,(철근)콘크리트,1979-09-12
대전광역시 중구 태평동 364-11,48.25,벽돌구조,단독주택,(철근)콘크리트,1980-08-19
대전광역시 중구 태평동 364-12,325.96,일반철골구조,종교시설,(철근)콘크리트,2002-03-06
대전광역시 중구 태평동 364-14,95.8,벽돌구조,단독주택,(철근)콘크리트,1990-11-19
대전광역시 중구 태평동 364-15,63.0,벽돌구조,단독주택,(철근)콘크리트,1983-08-13
대전광역시 중구 태평동 364-16,65.64,벽돌구조,단독주택,(철근)콘크리트,1980-04-09
대전광역시 중구 태평동 364-17,80.17,벽돌구조,단독주택,(철근)콘크리트,1979-07-06
대전광역시 중구 태평동 364-18,91.06,벽돌구조,단독주택,(철근)콘크리트,1979-10-26
대전광역시 중구 태평동 364-19,82.15,벽돌구조,단독주택,(철근)콘크리트,1982-11-30
대전광역시 중구 태평동 364-20,81.71,벽돌구조,단독주택,(철근)콘크리트,1978-12-06
대전광역시 중구 태평동 364-22,72.5,벽돌구조,단독주택,(철근)콘크리트,1978-12-06
대전광역시 중구 태평동 364-23,82.43,벽돌구조,단독주택,(철근)콘크리트,1980-12-06
대전광역시 중구 태평동 364-24,86.63,벽돌구조,단독주택,기와,1988-05-07
대전광역시 중구 태평동 364-27,82.67,벽돌구조,단독주택,슬레이트,1983-09-14
대전광역시 중구 태평동 364-28,83.68,벽돌구조,단독주택,(철근)콘크리트,1978-03-15
대전광역시 중구 태평동 364-3,90.3,벽돌구조,단독주택,(철근)콘크리트,1985-01-12
대전광역시 중구 태평동 364-31,75.05,벽돌구조,단독주택,(철근)콘크리트,1979-06-21
대전광역시 중구 태평동 364-32,69.56,벽돌구조,단독주택,기타지붕,1979-05-08
대전광역시 중구 태평동 364-33,82.57,벽돌구조,단독주택,(철근)콘크리트,1980-06-18
대전광역시 중구 태평동 364-34,76.425,벽돌구조,단독주택,(철근)콘크리트,1984-01-07
대전광역시 중구 태평동 364-35,58.45,벽돌구조,단독주택,(철근)콘크리트,1980-11-29
대전광역시 중구 태평동 364-37,76.24,벽돌구조,단독주택,(철근)콘크리트,1981-02-07
대전광역시 중구 태평동 364-38,83.2,벽돌구조,단독주택,(철근)콘크리트,1980-10-29
대전광역시 중구 태평동 364-39,82.45,벽돌구조,단독주택,(철근)콘크리트,1980-09-22
대전광역시 중구 태평동 364-4,88.45,철근콘크리트구조,단독주택,(철근)콘크리트,1989-07-27
대전광역시 중구 태평동 364-40,80.24,경량철골구조,제2종근린생활시설,기타지붕,1997-12-26
대전광역시 중구 태평동 364-41,64.95,벽돌구조,단독주택,(철근)콘크리트,1980-01-23
대전광역시 중구 태평동 364-42,65.97,벽돌구조,단독주택,(철근)콘크리트,1980-01-28
대전광역시 중구 태평동 364-49,80.88,벽돌구조,단독주택,(철근)콘크리트,1979-11-28
대전광역시 중구 태평동 364-5,63.62,벽돌구조,단독주택,기와,1984-07-24
대전광역시 중구 태평동 364-52,33.52,벽돌구조,단독주택,기와,1976-03-12
대전광역시 중구 태평동 364-53,39.7,블록구조,단독주택,기와,1976-01-14
대전광역시 중구 태평동 364-54,57.94,벽돌구조,단독주택,기와,1985-05-23
대전광역시 중구 태평동 364-55,98.77,벽돌구조,단독주택,(철근)콘크리트,1989-05-24
대전광역시 중구 태평동 364-56,62.695,벽돌구조,단독주택,(철근)콘크리트,1984-09-05
대전광역시 중구 태평동 364-57,63.0,벽돌구조,단독주택,(철근)콘크리트,1984-09-05
대전광역시 중구 태평동 364-58,31.68,경량철골구조,제2종근린생활시설,기타지붕,1995-06-20
대전광역시 중구 태평동 364-6,74.32,벽돌구조,단독주택,(철근)콘크리트,1984-07-30
대전광역시 중구 태평동 364-60,196.2,철근콘크리트구조,공동주택,(철근)콘크리트,1998-09-18
대전광역시 중구 태평동 364-7,109.45,벽돌구조,단독주택,기와,1998-04-17
대전광역시 중구 태평동 364-8,82.14,벽돌구조,단독주택,(철근)콘크리트,1990-06-14
대전광역시 중구 태평동 364-9,116.37,벽돌구조,단독주택,(철근)콘크리트,1979-08-27
대전광역시 중구 태평동 365,82.6,벽돌구조,단독주택,(철근)콘크리트,1978-05-14
대전광역시 중구 태평동 365-1,88.0,경량철골구조,창고시설,기타지붕,2002-02-15
대전광역시 중구 태평동 365-10,95.64,벽돌구조,단독주택,(철근)콘크리트,1990-12-18
대전광역시 중구 태평동 365-11,82.31,블록구조,단독주택,(철근)콘크리트,1977-11-12
대전광역시 중구 태평동 365-15,150.41,벽돌구조,공동주택,(철근)콘크리트,1979-03-16
대전광역시 중구 태평동 365-16,81.08,벽돌구조,제1종근린생활시설,(철근)콘크리트,1979-10-30
대전광역시 중구 태평동 365-18,77.52,벽돌구조,단독주택,(철근)콘크리트,1979-05-31
대전광역시 중구 태평동 365-19,67.41,벽돌구조,단독주택,(철근)콘크리트,1983-12-14
대전광역시 중구 태평동 365-2,269.56,기타조적구조,단독주택,(철근)콘크리트,1977-12-13
대전광역시 중구 태평동 365-20,90.32,철근콘크리트구조,단독주택,(철근)콘크리트,2001-12-26
대전광역시 중구 태평동 365-21,79.47,벽돌구조,단독주택,기와,1989-06-29
대전광역시 중구 태평동 365-22,63.87,벽돌구조,단독주택,(철근)콘크리트,1982-05-07
대전광역시 중구 태평동 365-23,69.03,벽돌구조,단독주택,(철근)콘크리트,1984-11-01
대전광역시 중구 태평동 365-24,59.38,벽돌구조,단독주택,(철근)콘크리트,1978-11-23
대전광역시 중구 태평동 365-25,51.5,벽돌구조,단독주택,(철근)콘크리트,1978-09-15
대전광역시 중구 태평동 365-26,69.09,벽돌구조,단독주택,(철근)콘크리트,1980-07-01
대전광역시 중구 태평동 365-28,115.38,벽돌구조,공동주택,(철근)콘크리트,1978-12-10
대전광역시 중구 태평동 365-29,71.33,벽돌구조,단독주택,(철근)콘크리트,1979-05-15
대전광역시 중구 태평동 365-30,68.86,벽돌구조,단독주택,(철근)콘크리트,1977-11-22
대전광역시 중구 태평동 365-32,76.92,벽돌구조,단독주택,(철근)콘크리트,1979-12-11
대전광역시 중구 태평동 365-33,74.27,벽돌구조,단독주택,(철근)콘크리트,1979-10-31
대전광역시 중구 태평동 365-34,174.15,벽돌구조,공동주택,(철근)콘크리트,1979-11-09
대전광역시 중구 태평동 365-35,82.62,벽돌구조,단독주택,(철근)콘크리트,1979-05-14
대전광역시 중구 태평동 365-37,79.33,벽돌구조,단독주택,(철근)콘크리트,1978-08-02
대전광역시 중구 태평동 365-4,779.16,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1992-11-13
대전광역시 중구 태평동 365-41,80.52,벽돌구조,단독주택,(철근)콘크리트,1979-08-16
대전광역시 중구 태평동 365-43,60.49,벽돌구조,단독주택,(철근)콘크리트,1979-08-01
대전광역시 중구 태평동 365-44,69.72,벽돌구조,단독주택,(철근)콘크리트,1979-11-10
대전광역시 중구 태평동 365-45,98.79,벽돌구조,노유자시설,(철근)콘크리트,1979-11-10
대전광역시 중구 태평동 365-46,81.76,벽돌구조,단독주택,(철근)콘크리트,1979-11-12
대전광역시 중구 태평동 365-47,85.55,철근콘크리트구조,제1종근린생활시설,기타지붕,1998-05-14
대전광역시 중구 태평동 365-5,81.1,블록구조,제2종근린생활시설,(철근)콘크리트,2000-06-19
대전광역시 중구 태평동 365-50,91.26,벽돌구조,단독주택,(철근)콘크리트,1979-11-09
대전광역시 중구 태평동 365-51,65.75,벽돌구조,단독주택,(철근)콘크리트,1980-06-27
대전광역시 중구 태평동 365-52,74.83,벽돌구조,단독주택,(철근)콘크리트,1985-02-25
대전광역시 중구 태평동 365-53,92.77,벽돌구조,단독주택,(철근)콘크리트,1980-06-30
대전광역시 중구 태평동 365-54,80.79,벽돌구조,단독주택,(철근)콘크리트,1978-01-14
대전광역시 중구 태평동 365-55,80.82,벽돌구조,단독주택,(철근)콘크리트,1977-10-10
대전광역시 중구 태평동 365-56,80.86,벽돌구조,단독주택,(철근)콘크리트,1977-09-26
대전광역시 중구 태평동 365-58,79.08,벽돌구조,단독주택,(철근)콘크리트,1979-01-17
대전광역시 중구 태평동 365-59,0.0,벽돌구조,단독주택,(철근)콘크리트,1977-12-13
대전광역시 중구 태평동 365-60,102.63,경량철골구조,제2종근린생활시설,기타지붕,2005-07-08
대전광역시 중구 태평동 365-61,84.06,벽돌구조,단독주택,(철근)콘크리트,1978-02-27
대전광역시 중구 태평동 365-62,84.27,벽돌구조,단독주택,(철근)콘크리트,1979-08-08
대전광역시 중구 태평동 365-63,53.5,벽돌구조,단독주택,(철근)콘크리트,1982-05-07
대전광역시 중구 태평동 365-65,65.01,벽돌구조,단독주택,(철근)콘크리트,1982-05-07
대전광역시 중구 태평동 365-66,62.26,벽돌구조,단독주택,(철근)콘크리트,1983-09-17
대전광역시 중구 태평동 365-67,67.75,벽돌구조,단독주택,(철근)콘크리트,1983-12-27
대전광역시 중구 태평동 365-68,69.75,벽돌구조,단독주택,(철근)콘크리트,1984-06-13
대전광역시 중구 태평동 365-69,111.87,벽돌구조,제2종근린생활시설,(철근)콘크리트,1986-07-18
대전광역시 중구 태평동 365-71,123.64,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1992-11-25
대전광역시 중구 태평동 365-72,105.88,벽돌구조,단독주택,(철근)콘크리트,1990-11-16
대전광역시 중구 태평동 365-73,92.9,벽돌구조,단독주택,기와,1988-12-19
대전광역시 중구 태평동 365-74,77.41,벽돌구조,단독주택,(철근)콘크리트,1987-11-30
대전광역시 중구 태평동 365-75,105.42,벽돌구조,단독주택,(철근)콘크리트,1989-10-10
대전광역시 중구 태평동 365-76,93.6,경량철골구조,제2종근린생활시설,기타지붕,2001-06-16
대전광역시 중구 태평동 365-77,104.02,철근콘크리트구조,단독주택,(철근)콘크리트,2003-06-18
대전광역시 중구 태평동 365-78,97.761,철근콘크리트구조,제2종근린생활시설,기타지붕,2000-12-14
대전광역시 중구 태평동 365-79,138.72,철근콘크리트구조,단독주택,(철근)콘크리트,2003-10-31
대전광역시 중구 태평동 365-81,182.895,벽돌구조,제2종근린생활시설,(철근)콘크리트,1971-01-22
대전광역시 중구 태평동 365-82,71.36,벽돌구조,단독주택,(철근)콘크리트,1989-06-29
대전광역시 중구 태평동 365-83,91.98,벽돌구조,단독주택,(철근)콘크리트,1990-07-27
대전광역시 중구 태평동 365-9,118.82,철근콘크리트구조,단독주택,(철근)콘크리트,2003-04-01
대전광역시 중구 태평동 366-10,51.95,벽돌구조,단독주택,(철근)콘크리트,1982-09-09
대전광역시 중구 태평동 366-11,53.01,벽돌구조,단독주택,(철근)콘크리트,1982-09-09
대전광역시 중구 태평동 366-13,69.48,블록구조,단독주택,(철근)콘크리트,1975-06-05
대전광역시 중구 태평동 366-14,92.52,벽돌구조,단독주택,(철근)콘크리트,1979-01-17
대전광역시 중구 태평동 366-15,58.25,벽돌구조,단독주택,(철근)콘크리트,1977-08-19
대전광역시 중구 태평동 366-16,125.5,블록구조,단독주택,슬레이트,1976-11-17
대전광역시 중구 태평동 366-17,100.05,철근콘크리트구조,단독주택,(철근)콘크리트,2004-07-03
대전광역시 중구 태평동 366-18,59.34,벽돌구조,단독주택,(철근)콘크리트,1976-02-14
대전광역시 중구 태평동 366-19,79.1,블록구조,단독주택,(철근)콘크리트,1975-12-11
대전광역시 중구 태평동 366-21,63.53,벽돌구조,단독주택,(철근)콘크리트,1977-08-16
대전광역시 중구 태평동 366-22,59.49,벽돌구조,단독주택,기타지붕,1975-12-16
대전광역시 중구 태평동 366-23,72.29,벽돌구조,단독주택,(철근)콘크리트,1977-07-04
대전광역시 중구 태평동 366-24,135.88,벽돌구조,단독주택,(철근)콘크리트,1978-01-21
대전광역시 중구 태평동 366-25,93.68,벽돌구조,단독주택,(철근)콘크리트,1979-03-19
대전광역시 중구 태평동 366-26,63.53,벽돌구조,단독주택,(철근)콘크리트,1979-03-09
대전광역시 중구 태평동 366-27,62.77,벽돌구조,단독주택,(철근)콘크리트,1979-01-24
대전광역시 중구 태평동 366-28,76.72,벽돌구조,단독주택,(철근)콘크리트,1983-07-21
대전광역시 중구 태평동 366-29,112.92,벽돌구조,단독주택,(철근)콘크리트,1979-12-05
대전광역시 중구 태평동 366-3,102.88,벽돌구조,제1종근린생활시설,(철근)콘크리트,1980-09-06
대전광역시 중구 태평동 366-30,65.72,벽돌구조,단독주택,(철근)콘크리트,1975-04-04
대전광역시 중구 태평동 366-32,72.07,벽돌구조,단독주택,(철근)콘크리트,1977-12-27
대전광역시 중구 태평동 366-33,48.0,경량철골구조,제2종근린생활시설,(철근)콘크리트,1998-06-24
대전광역시 중구 태평동 366-35,106.47,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2003-03-19
대전광역시 중구 태평동 366-36,93.17,벽돌구조,단독주택,(철근)콘크리트,1991-04-18
대전광역시 중구 태평동 366-38,69.87,벽돌구조,단독주택,(철근)콘크리트,1977-06-24
대전광역시 중구 태평동 366-4,99.15,벽돌구조,단독주택,(철근)콘크리트,1980-09-19
대전광역시 중구 태평동 366-5,142.09,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1991-08-28
대전광역시 중구 태평동 366-6,88.53,벽돌구조,단독주택,(철근)콘크리트,1977-06-20
대전광역시 중구 태평동 366-7,84.35,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1993-08-03
대전광역시 중구 태평동 366-8,98.34,벽돌구조,단독주택,(철근)콘크리트,1976-06-04
대전광역시 중구 태평동 366-9,61.74,벽돌구조,단독주택,(철근)콘크리트,1974-09-23
대전광역시 중구 태평동 367-1,62.64,벽돌구조,단독주택,(철근)콘크리트,1979-04-13
대전광역시 중구 태평동 367-10,82.81,벽돌구조,단독주택,(철근)콘크리트,1976-08-04
대전광역시 중구 태평동 367-11,51.46,벽돌구조,단독주택,(철근)콘크리트,1979-06-30
대전광역시 중구 태평동 367-12,81.23,벽돌구조,단독주택,(철근)콘크리트,1978-09-23
대전광역시 중구 태평동 367-13,82.33,벽돌구조,단독주택,(철근)콘크리트,1977-09-20
대전광역시 중구 태평동 367-14,58.31,벽돌구조,단독주택,기와,1979-01-08
대전광역시 중구 태평동 367-15,93.2,벽돌구조,단독주택,(철근)콘크리트,1992-10-13
대전광역시 중구 태평동 367-16,79.68,벽돌구조,단독주택,(철근)콘크리트,1990-06-14
대전광역시 중구 태평동 367-17,77.3,벽돌구조,단독주택,기와,1986-08-07
대전광역시 중구 태평동 367-18,64.75,벽돌구조,단독주택,기타지붕,1974-11-30
대전광역시 중구 태평동 367-19,65.45,블록구조,단독주택,(철근)콘크리트,1974-08-22
대전광역시 중구 태평동 367-2,72.92,벽돌구조,단독주택,(철근)콘크리트,1979-07-11
대전광역시 중구 태평동 367-20,92.16,벽돌구조,단독주택,(철근)콘크리트,1979-05-24
대전광역시 중구 태평동 367-21,58.91,벽돌구조,단독주택,(철근)콘크리트,1979-04-24
대전광역시 중구 태평동 367-24,52.06,벽돌구조,단독주택,(철근)콘크리트,1979-06-13
대전광역시 중구 태평동 367-25,49.25,벽돌구조,단독주택,(철근)콘크리트,1979-05-28
대전광역시 중구 태평동 367-26,52.07,벽돌구조,단독주택,(철근)콘크리트,1979-09-21
대전광역시 중구 태평동 367-27,72.22,벽돌구조,단독주택,(철근)콘크리트,1980-03-03
대전광역시 중구 태평동 367-28,58.84,벽돌구조,단독주택,(철근)콘크리트,1979-11-23
대전광역시 중구 태평동 367-29,76.56,벽돌구조,단독주택,(철근)콘크리트,1979-08-30
대전광역시 중구 태평동 367-30,69.74,벽돌구조,단독주택,(철근)콘크리트,1979-06-08
대전광역시 중구 태평동 367-31,68.02,벽돌구조,단독주택,(철근)콘크리트,1979-06-08
대전광역시 중구 태평동 367-33,47.79,벽돌구조,단독주택,(철근)콘크리트,1980-04-30
대전광역시 중구 태평동 367-34,47.4,벽돌구조,단독주택,(철근)콘크리트,1980-05-27
대전광역시 중구 태평동 367-35,62.61,벽돌구조,제2종근린생활시설,(철근)콘크리트,1975-10-10
대전광역시 중구 태평동 367-36,77.67,벽돌구조,단독주택,(철근)콘크리트,1984-11-08
대전광역시 중구 태평동 367-4,72.72,벽돌구조,단독주택,(철근)콘크리트,1979-06-14
대전광역시 중구 태평동 367-5,164.7,철근콘크리트구조,공동주택,(철근)콘크리트,1984-03-05
대전광역시 중구 태평동 367-6,90.05,벽돌구조,단독주택,(철근)콘크리트,1977-07-28
대전광역시 중구 태평동 367-7,79.72,벽돌구조,단독주택,(철근)콘크리트,1980-06-09
대전광역시 중구 태평동 367-8,84.61,벽돌구조,단독주택,(철근)콘크리트,1978-12-28
대전광역시 중구 태평동 367-9,56.72,블록구조,단독주택,(철근)콘크리트,1979-06-08
대전광역시 중구 태평동 368,140.01,벽돌구조,노유자시설,기와,199007
대전광역시 중구 태평동 369-1,69.04,경량철골구조,단독주택,기타지붕,1984-07-28
대전광역시 중구 태평동 369-11,75.2,벽돌구조,단독주택,(철근)콘크리트,1984-05-15
대전광역시 중구 태평동 369-12,81.3,벽돌구조,단독주택,(철근)콘크리트,1977-09-10
대전광역시 중구 태평동 369-13,80.82,벽돌구조,단독주택,(철근)콘크리트,1983-12-02
대전광역시 중구 태평동 369-14,90.16,벽돌구조,단독주택,(철근)콘크리트,1980-12-11
대전광역시 중구 태평동 369-16,173.49,벽돌구조,공동주택,(철근)콘크리트,1980-07-07
대전광역시 중구 태평동 369-18,82.16,벽돌구조,단독주택,(철근)콘크리트,1979-06-18
대전광역시 중구 태평동 369-2,66.24,벽돌구조,단독주택,(철근)콘크리트,1980-05-30
대전광역시 중구 태평동 369-21,86.5,벽돌구조,단독주택,(철근)콘크리트,1981-11-03
대전광역시 중구 태평동 369-22,63.37,벽돌구조,단독주택,기와,1983-08-09
대전광역시 중구 태평동 369-24,67.57,벽돌구조,단독주택,(철근)콘크리트,1984-01-09
대전광역시 중구 태평동 369-25,73.74,벽돌구조,단독주택,(철근)콘크리트,1984-08-07
대전광역시 중구 태평동 369-26,75.2,벽돌구조,단독주택,기와,1984-05-15
대전광역시 중구 태평동 369-3,85.44,벽돌구조,단독주택,(철근)콘크리트,1981-02-13
대전광역시 중구 태평동 369-30,70.74,벽돌구조,단독주택,기와,1984-07-28
대전광역시 중구 태평동 369-33,76.9,벽돌구조,단독주택,(철근)콘크리트,1984-08-29
대전광역시 중구 태평동 369-34,70.54,벽돌구조,단독주택,(철근)콘크리트,1984-07-28
대전광역시 중구 태평동 369-35,102.6,벽돌구조,단독주택,(철근)콘크리트,1988-11-02
대전광역시 중구 태평동 369-5,74.01,벽돌구조,단독주택,(철근)콘크리트,1984-07-21
대전광역시 중구 태평동 369-7,204.83,벽돌구조,공동주택,(철근)콘크리트,1980-08-21
대전광역시 중구 태평동 369-8,100.06,벽돌구조,숙박시설,(철근)콘크리트,1984-09-25
대전광역시 중구 태평동 370-1,92.42,벽돌구조,단독주택,기와,1988-12-19
대전광역시 중구 태평동 370-12,71.6,철근콘크리트구조,단독주택,(철근)콘크리트,1984-03-21
대전광역시 중구 태평동 370-13,61.94,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2001-10-29
대전광역시 중구 태평동 370-14,84.78,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1997-09-22
대전광역시 중구 태평동 370-16,62.31,벽돌구조,단독주택,(철근)콘크리트,1977-12-26
대전광역시 중구 태평동 370-17,71.86,기타조적구조,단독주택,(철근)콘크리트,1995-08-07
대전광역시 중구 태평동 370-18,69.04,벽돌구조,단독주택,(철근)콘크리트,1979
대전광역시 중구 태평동 370-19,78.05,벽돌구조,단독주택,(철근)콘크리트,1990-07-04
대전광역시 중구 태평동 370-2,90.855,벽돌구조,단독주택,기와,1988-12-10
대전광역시 중구 태평동 370-22,83.22,벽돌구조,단독주택,(철근)콘크리트,1983-01-18
대전광역시 중구 태평동 370-23,104.71,블록구조,단독주택,(철근)콘크리트,1989-01-19
대전광역시 중구 태평동 370-24,194.4,경량철골구조,창고시설,기타지붕,1995-03-24
대전광역시 중구 태평동 370-26,76.97,벽돌구조,단독주택,(철근)콘크리트,1989-06-14
대전광역시 중구 태평동 370-27,86.625,벽돌구조,단독주택,(철근)콘크리트,1988-12-10
대전광역시 중구 태평동 370-3,102.35,벽돌구조,단독주택,(철근)콘크리트,1977-12-22
대전광역시 중구 태평동 370-4,158.68,벽돌구조,단독주택,기와,1980-12-16
대전광역시 중구 태평동 370-7,162.53,벽돌구조,단독주택,(철근)콘크리트,1979-07-06
대전광역시 중구 태평동 370-8,101.18,벽돌구조,단독주택,기와,1984-09-27
대전광역시 중구 태평동 371-1,60.14,벽돌구조,단독주택,(철근)콘크리트,1990-07-20
대전광역시 중구 태평동 371-10,72.69,벽돌구조,단독주택,(철근)콘크리트,1979-11-07
대전광역시 중구 태평동 371-11,77.255,벽돌구조,단독주택,기와,1989-06-17
대전광역시 중구 태평동 371-15,82.16,벽돌구조,단독주택,(철근)콘크리트,1978-06-02
대전광역시 중구 태평동 371-16,82.15,벽돌구조,단독주택,(철근)콘크리트,1979-03-08
대전광역시 중구 태평동 371-18,129.715,벽돌구조,제1종근린생활시설,(철근)콘크리트,1978-06-22
대전광역시 중구 태평동 371-2,239.82,경량철골구조,창고시설,기타지붕,2002-10-04
대전광역시 중구 태평동 371-20,96.32,벽돌구조,단독주택,(철근)콘크리트,1990-06-09
대전광역시 중구 태평동 371-23,83.3,벽돌구조,단독주택,(철근)콘크리트,1979-07-30
