ADDR_CD,YEAR,MONTH,예측 전기 사용량,예측 가스 사용량
3023011800,2023,12,34230.53,0.004452447
3023011900,2023,1,293978.94,0.0
3023011900,2023,2,199815.7,0.0
3023011900,2023,3,192134.28,0.0
3023011900,2023,4,199356.4,0.0
3023011900,2023,5,217299.06,0.0
3023011900,2023,6,192170.42,0.0
3023011900,2023,7,167511.28,0.0
3023011900,2023,8,183249.19,0.0
3023011900,2023,9,195748.78,0.0
3023011900,2023,10,212137.1,0.0
3023011900,2023,11,212183.0,0.0
3023011900,2023,12,243596.67,0.0
3023012000,2023,1,5690.0674,0.0
3023012000,2023,2,4703.989,0.0
3023012000,2023,3,3653.2693,0.0
3023012000,2023,4,3395.2554,0.0
3023012000,2023,5,3637.3137,0.0
3023012000,2023,6,2953.4155,0.0
3023012000,2023,7,2688.3406,0.0
3023012000,2023,8,3258.4631,0.0
3023012000,2023,9,4909.6387,0.0
3023012000,2023,10,5497.5923,0.0
3023012000,2023,11,6600.2236,0.0
3023012000,2023,12,7267.3584,0.0
3023012100,2023,1,5592.671,0.0
3023012100,2023,2,4634.1187,0.0
3023012100,2023,3,4389.1816,0.0
3023012100,2023,4,4759.524,0.0
3023012100,2023,5,5337.0093,0.0
3023012100,2023,6,5419.1865,0.0
3023012100,2023,7,4719.8833,0.0
3023012100,2023,8,4770.175,0.0
3023012100,2023,9,4904.2124,0.0
3023012100,2023,10,5099.8574,0.0
3023012100,2023,11,5093.1616,0.0
3023012100,2023,12,5101.446,0.0
3023012400,2023,1,1127311.1,0.0
3023012400,2023,2,1169308.6,0.0
3023012400,2023,3,1207056.9,0.0
3023012400,2023,4,1193333.0,0.0
3023012400,2023,5,1306502.9,0.0
3023012400,2023,6,1282207.0,0.0
3023012400,2023,7,1225819.9,0.0
3023012400,2023,8,1154241.2,0.0
3023012400,2023,9,1139305.6,0.0
3023012400,2023,10,1092394.1,0.0
3023012400,2023,11,1080802.5,0.0
3023012400,2023,12,1023772.5,0.0
3023012500,2023,1,96065.086,0.0
3023012500,2023,2,67277.74,0.0
3023012500,2023,3,62537.03,0.0
3023012500,2023,4,68826.555,0.0
3023012500,2023,5,76720.72,0.0
3023012500,2023,6,64065.355,0.0
3023012500,2023,7,59439.824,0.0
3023012500,2023,8,57749.777,0.0
3023012500,2023,9,78606.836,0.0
3023012500,2023,10,96032.21,0.0
3023012500,2023,11,109221.55,0.0
3023012500,2023,12,84586.8,0.0
3023012600,2023,1,3486323.8,3380517.2
3023012600,2023,2,3150193.8,3002629.2
3023012600,2023,3,3243900.2,3060217.2
3023012600,2023,4,3388204.0,3095377.2
3023012600,2023,5,3888724.2,2759537.5
3023012600,2023,6,3686990.0,1675129.4
3023012600,2023,7,3197751.5,1463555.9
3023012600,2023,8,3072249.2,1369004.9
3023012600,2023,9,3189164.8,1610481.1
3023012600,2023,10,3495950.0,1500783.9
3023012600,2023,11,3380942.5,1503467.9
3023012600,2023,12,3426378.5,1530169.1
