ADDR_CD,YEAR,MONTH,pre_ele_usa,pre_gas_usa,pre_ele_emi,pre_gas_emi
3020012300,2023,11,10267034.0,1159018.2,4260.8,234.1
3020012300,2023,12,10616753.0,1151212.6,4406.0,232.5
3020012400,2023,1,1400002.4,426157.53,581.0,86.1
3020012400,2023,2,1222117.2,198382.86,507.2,40.1
3020012400,2023,3,1254677.6,248852.81,520.7,50.3
3020012400,2023,4,1225406.8,380556.38,508.5,76.9
3020012400,2023,5,1399750.6,416304.44,580.9,84.1
3020012400,2023,6,1425415.9,466351.84,591.5,94.2
3020012400,2023,7,1250081.4,279471.16,518.8,56.5
3020012400,2023,8,1246445.0,330498.47,517.3,66.8
3020012400,2023,9,1316766.0,540060.44,546.5,109.1
3020012400,2023,10,1316652.1,724143.8,546.4,146.3
3020012400,2023,11,1248678.4,692438.56,518.2,139.9
3020012400,2023,12,1271423.2,541187.0,527.6,109.3
3020012500,2023,1,1961895.5,3953837.5,814.2,798.7
3020012500,2023,2,1831183.6,2977905.2,759.9,601.5
3020012500,2023,3,1862124.5,1042808.8,772.8,210.6
3020012500,2023,4,1933084.0,1427248.8,802.2,288.3
3020012500,2023,5,2179070.0,1217964.0,904.3,246.0
3020012500,2023,6,1963682.1,1364698.1,814.9,275.7
3020012500,2023,7,1545494.4,1636288.4,641.4,330.5
3020012500,2023,8,1612749.9,2986662.2,669.3,603.3
3020012500,2023,9,1480109.9,3011349.5,614.2,608.3
3020012500,2023,10,1374808.6,4491415.5,570.5,907.3
3020012500,2023,11,1446528.5,4285988.5,600.3,865.8
3020012500,2023,12,1435368.4,4560202.0,595.7,921.2
3020012600,2023,1,3671056.2,1135062.0,1523.5,229.3
3020012600,2023,2,3317329.5,737797.2,1376.7,149.0
3020012600,2023,3,3338559.5,1269004.0,1385.5,256.3
3020012600,2023,4,3762678.8,1475106.9,1561.5,298.0
3020012600,2023,5,4071481.8,1641651.9,1689.7,331.6
3020012600,2023,6,4279861.5,1507105.5,1776.1,304.4
3020012600,2023,7,3897692.8,1379651.5,1617.5,278.7
3020012600,2023,8,3637055.8,1226607.4,1509.4,247.8
3020012600,2023,9,3492365.5,1280387.9,1449.3,258.6
3020012600,2023,10,3447465.5,1356713.2,1430.7,274.1
3020012600,2023,11,3624886.0,1471367.2,1504.3,297.2
3020012600,2023,12,3680055.0,1463546.9,1527.2,295.6
3020012700,2023,1,12136240.0,8322670.0,5036.5,1681.2
3020012700,2023,2,10679379.0,8539309.0,4431.9,1724.9
3020012700,2023,3,11760677.0,8795575.0,4880.7,1776.7
3020012700,2023,4,12493416.0,9042655.0,5184.8,1826.6
3020012700,2023,5,14703762.0,10305772.0,6102.1,2081.8
3020012700,2023,6,14313694.0,10726588.0,5940.2,2166.8
3020012700,2023,7,12562884.0,10606162.0,5213.6,2142.4
3020012700,2023,8,10876125.0,10445487.0,4513.6,2110.0
3020012700,2023,9,11736975.0,10017783.0,4870.8,2023.6
3020012700,2023,10,11807388.0,10627986.0,4900.1,2146.9
3020012700,2023,11,12889544.0,10342040.0,5349.2,2089.1
3020012700,2023,12,13186274.0,10472759.0,5472.3,2115.5
3020012800,2023,1,8993533.0,2192875.2,3732.3,443.0
3020012800,2023,2,8097580.0,1830891.4,3360.5,369.8
3020012800,2023,3,8720057.0,1513671.8,3618.8,305.8
3020012800,2023,4,8741659.0,2002861.4,3627.8,404.6
3020012800,2023,5,9020013.0,2620582.0,3743.3,529.4
3020012800,2023,6,9001549.0,2465882.2,3735.6,498.1
3020012800,2023,7,8106779.5,2576634.5,3364.3,520.5
3020012800,2023,8,8097305.0,2442748.8,3360.4,493.4
3020012800,2023,9,8104958.5,2168209.8,3363.6,438.0
3020012800,2023,10,8756822.0,1929162.4,3634.1,389.7
3020012800,2023,11,8750729.0,1896868.6,3631.6,383.2
3020012800,2023,12,8823855.0,1951560.9,3661.9,394.2
3020012900,2023,1,19432.662,76713.55,8.1,15.5
3020012900,2023,2,13813.582,74313.13,5.7,15.0
3020012900,2023,3,12851.723,89114.72,5.3,18.0
3020012900,2023,4,12936.428,121050.48,5.4,24.5
3020012900,2023,5,14103.194,104039.12,5.9,21.0
3020012900,2023,6,15576.709,86252.92,6.5,17.4
3020012900,2023,7,17596.678,99626.055,7.3,20.1
3020012900,2023,8,18614.89,94975.055,7.7,19.2
3020012900,2023,9,20772.207,148356.94,8.6,30.0
3020012900,2023,10,24566.184,151820.44,10.2,30.7
3020012900,2023,11,29843.64,157213.98,12.4,31.8
3020012900,2023,12,26778.443,185245.02,11.1,37.4
3020013000,2023,1,1012181.75,1068392.0,420.1,215.8
3020013000,2023,2,864527.9,582671.6,358.8,117.7
3020013000,2023,3,914354.94,517216.16,379.5,104.5
3020013000,2023,4,1027275.44,903756.0,426.3,182.6
3020013000,2023,5,1081734.6,946386.8,448.9,191.2
3020013000,2023,6,1095400.1,681672.2,454.6,137.7
3020013000,2023,7,1045111.1,522790.38,433.7,105.6
3020013000,2023,8,1004102.44,613596.6,416.7,123.9
3020013000,2023,9,899849.0,823264.06,373.4,166.3
3020013000,2023,10,910026.0,1224434.8,377.7,247.3
3020013000,2023,11,990614.7,1286762.9,411.1,259.9
3020013000,2023,12,935522.0,1383084.6,388.2,279.4
3020013100,2023,1,3269543.8,1085856.9,1356.9,219.3
3020013100,2023,2,2906717.0,887195.75,1206.3,179.2
3020013100,2023,3,2286770.8,1048479.94,949.0,211.8
3020013100,2023,4,2555265.0,1247503.4,1060.4,252.0
3020013100,2023,5,3344835.2,1622504.6,1388.1,327.7
3020013100,2023,6,3993455.2,1464040.0,1657.3,295.7
3020013100,2023,7,2792750.8,1687399.8,1159.0,340.9
3020013100,2023,8,2777319.5,2181910.2,1152.6,440.7
3020013100,2023,9,3035862.2,2222494.2,1259.9,448.9
3020013100,2023,10,2926622.8,2261633.5,1214.5,456.8
3020013100,2023,11,3084386.8,2792516.2,1280.0,564.1
3020013100,2023,12,3214371.5,2927303.0,1334.0,591.3
3020013200,2023,1,1839673.9,3873874.8,763.5,782.5
3020013200,2023,2,1551230.4,2208942.2,643.8,446.2
3020013200,2023,3,1598550.9,3399065.8,663.4,686.6
3020013200,2023,4,1797037.9,4171044.8,745.8,842.6
3020013200,2023,5,1887181.4,3195515.0,783.2,645.5
3020013200,2023,6,1977960.6,1325244.4,820.9,267.7
3020013200,2023,7,1798557.6,1636727.6,746.4,330.6
3020013200,2023,8,1826464.0,2005492.8,758.0,405.1
3020013200,2023,9,1662100.9,3854228.5,689.8,778.6
3020013200,2023,10,1668878.8,3944526.2,692.6,796.8
3020013200,2023,11,1831759.9,3997031.0,760.2,807.4
3020013200,2023,12,1909837.8,4327010.0,792.6,874.1
3020013300,2023,1,570910.1,1466403.2,236.9,296.2
3020013300,2023,2,527365.7,881149.06,218.9,178.0
3020013300,2023,3,517828.56,433153.12,214.9,87.5
3020013300,2023,4,588709.56,407129.25,244.3,82.2
3020013300,2023,5,540914.7,480005.84,224.5,97.0
3020013300,2023,6,440454.8,493468.06,182.8,99.7
3020013300,2023,7,253608.17,771072.25,105.2,155.8
3020013300,2023,8,250220.58,1188941.6,103.8,240.2
3020013300,2023,9,276431.1,1103303.1,114.7,222.9
3020013300,2023,10,285604.0,1231022.2,118.5,248.7
3020013300,2023,11,299464.53,1469854.5,124.3,296.9
3020013300,2023,12,319511.38,1523870.8,132.6,307.8
3020013400,2023,1,687428.6,1301986.8,285.3,263.0
3020013400,2023,2,645386.3,1200840.5,267.8,242.6
3020013400,2023,3,686513.56,1194755.8,284.9,241.3
3020013400,2023,4,728434.9,1154766.8,302.3,233.3
3020013400,2023,5,757300.0,1176072.5,314.3,237.6
3020013400,2023,6,710432.6,771582.3,294.8,155.9
3020013400,2023,7,726525.75,887515.0,301.5,179.3
3020013400,2023,8,697119.8,1153792.2,289.3,233.1
3020013400,2023,9,700574.25,1289336.0,290.7,260.4
3020013400,2023,10,719604.6,1273973.6,298.6,257.3
3020013400,2023,11,712747.25,862293.1,295.8,174.2
3020013400,2023,12,712836.4,737586.1,295.8,149.0
3020013500,2023,1,277398.9,734646.56,115.1,148.4
3020013500,2023,2,232723.4,646824.25,96.6,130.7
3020013500,2023,3,234860.7,204326.36,97.5,41.3
3020013500,2023,4,227454.45,184541.5,94.4,37.3
3020013500,2023,5,352791.47,193454.11,146.4,39.1
3020013500,2023,6,337970.12,236721.97,140.3,47.8
3020013500,2023,7,244456.58,343442.2,101.4,69.4
3020013500,2023,8,227523.39,591638.2,94.4,119.5
3020013500,2023,9,233989.7,653263.5,97.1,132.0
3020013500,2023,10,227026.0,701269.94,94.2,141.7
3020013500,2023,11,241500.33,680757.6,100.2,137.5
3020013500,2023,12,238584.06,713150.25,99.0,144.1
3020013600,2023,1,0.0,657729.1,0.0,132.9
3020013600,2023,2,0.0,464759.3,0.0,93.9
3020013600,2023,3,0.0,425347.47,0.0,85.9
3020013600,2023,4,0.0,690611.8,0.0,139.5
3020013600,2023,5,0.0,662347.75,0.0,133.8
3020013600,2023,6,0.0,513075.66,0.0,103.6
3020013600,2023,7,0.0,398370.2,0.0,80.5
3020013600,2023,8,0.0,112235.23,0.0,22.7
3020013600,2023,9,0.0,863831.56,0.0,174.5
3020013600,2023,10,0.0,845789.9,0.0,170.8
3020013600,2023,11,0.0,446944.2,0.0,90.3
3020013600,2023,12,0.0,190828.38,0.0,38.5
3020013700,2023,1,99079.62,0.0,41.1,0.0
3020013700,2023,2,89685.05,0.0,37.2,0.0
3020013700,2023,3,65901.62,0.0,27.3,0.0
3020013700,2023,4,59098.02,0.0,24.5,0.0
3020013700,2023,5,64342.72,0.0,26.7,0.0
3020013700,2023,6,62172.37,0.0,25.8,0.0
3020013700,2023,7,59916.742,0.0,24.9,0.0
3020013700,2023,8,60500.234,0.0,25.1,0.0
3020013700,2023,9,75335.76,0.0,31.3,0.0
3020013700,2023,10,86337.55,0.0,35.8,0.0
3020013700,2023,11,88904.12,0.0,36.9,0.0
3020013700,2023,12,91493.25,0.0,38.0,0.0
3020013800,2023,1,503077.5,9088.282,208.8,1.8
3020013800,2023,2,408520.38,8372.012,169.5,1.7
3020013800,2023,3,380321.12,6783.5347,157.8,1.4
3020013800,2023,4,361002.34,8051.607,149.8,1.6
3020013800,2023,5,341023.6,7941.6836,141.5,1.6
3020013800,2023,6,342850.62,8163.6187,142.3,1.6
3020013800,2023,7,341173.1,8104.408,141.6,1.6
3020013800,2023,8,352175.12,7772.1333,146.2,1.6
3020013800,2023,9,358086.5,7728.461,148.6,1.6
3020013800,2023,10,366973.75,7945.7686,152.3,1.6
3020013800,2023,11,392845.03,7895.092,163.0,1.6
3020013800,2023,12,408058.56,7811.8716,169.3,1.6
3020013900,2023,1,3152355.0,4702062.5,1308.2,949.8
3020013900,2023,2,2920639.0,2813282.2,1212.1,568.3
3020013900,2023,3,3039349.5,1745693.2,1261.3,352.6
3020013900,2023,4,3096946.8,1497442.2,1285.2,302.5
3020013900,2023,5,3458988.5,1439895.9,1435.5,290.9
3020013900,2023,6,3293127.8,1549826.2,1366.6,313.1
3020013900,2023,7,3078075.8,1783646.0,1277.4,360.3
3020013900,2023,8,3228061.8,1913897.1,1339.6,386.6
3020013900,2023,9,3237675.5,4001038.0,1343.6,808.2
3020013900,2023,10,3267689.2,4596239.5,1356.1,928.4
3020013900,2023,11,3245484.5,4877961.0,1346.9,985.3
3020013900,2023,12,3283696.2,4853840.5,1362.7,980.5
3020014000,2023,1,2809917.8,1907430.6,1166.1,385.3
3020014000,2023,2,2223871.2,1844754.4,922.9,372.6
3020014000,2023,3,2233147.5,1790050.5,926.8,361.6
3020014000,2023,4,2376137.2,2010467.9,986.1,406.1
3020014000,2023,5,2610619.8,2366018.8,1083.4,477.9
3020014000,2023,6,2908846.2,2351116.5,1207.2,474.9
3020014000,2023,7,2444871.2,2187732.2,1014.6,441.9
3020014000,2023,8,2489171.8,2037320.9,1033.0,411.5
3020014000,2023,9,2465976.8,2416830.5,1023.4,488.2
3020014000,2023,10,2470271.5,2834141.0,1025.2,572.5
3020014000,2023,11,2545492.5,2799513.8,1056.4,565.5
3020014000,2023,12,2826694.0,2165388.5,1173.1,437.4
3020014100,2023,1,5703065.0,8438726.0,2366.8,1704.6
3020014100,2023,2,5303888.5,6481659.0,2201.1,1309.3
3020014100,2023,3,4353439.5,6974508.0,1806.7,1408.9
3020014100,2023,4,5360514.5,6925733.5,2224.6,1399.0
3020014100,2023,5,6502519.5,7231876.0,2698.5,1460.8
3020014100,2023,6,5809710.5,6634746.5,2411.0,1340.2
3020014100,2023,7,4239434.0,6802776.0,1759.4,1374.2
3020014100,2023,8,3841553.5,6559690.0,1594.2,1325.1
3020014100,2023,9,4234033.5,8218717.0,1757.1,1660.2
3020014100,2023,10,4105253.8,7371491.5,1703.7,1489.0
3020014100,2023,11,4264899.5,6674454.5,1769.9,1348.2
3020014100,2023,12,4137226.0,6435399.0,1716.9,1300.0
3020014200,2023,1,10412449.0,3885822.0,4321.2,784.9
3020014200,2023,2,10324668.0,3519765.8,4284.7,711.0
3020014200,2023,3,10274457.0,3905564.8,4263.9,788.9
3020014200,2023,4,10298492.0,4551933.5,4273.9,919.5
3020014200,2023,5,10838381.0,4576236.0,4497.9,924.4
3020014200,2023,6,10108076.0,2885808.8,4194.9,582.9
3020014200,2023,7,10504140.0,2150707.5,4359.2,434.4
3020014200,2023,8,10075474.0,2421509.0,4181.3,489.1
3020014200,2023,9,9752761.0,1808748.9,4047.4,365.4
3020014200,2023,10,7249668.0,779299.3,3008.6,157.4
3020014200,2023,11,6413303.5,1296319.9,2661.5,261.9
3020014200,2023,12,6171853.5,1853990.1,2561.3,374.5
3020014300,2023,1,1298913.5,222075.22,539.0,44.9
3020014300,2023,2,980451.94,219575.1,406.9,44.4
3020014300,2023,3,918006.6,232765.53,381.0,47.0
3020014300,2023,4,1016338.4,261589.22,421.8,52.8
3020014300,2023,5,1153685.1,334950.78,478.8,67.7
3020014300,2023,6,1279187.1,266047.8,530.9,53.7
3020014300,2023,7,1275287.2,267998.06,529.2,54.1
3020014300,2023,8,1294831.9,264721.4,537.4,53.5
3020014300,2023,9,1310164.6,266068.2,543.7,53.7
3020014300,2023,10,1159983.5,342897.6,481.4,69.3
3020014300,2023,11,1449332.9,356243.2,601.5,72.0
3020014300,2023,12,1563988.9,354325.2,649.1,71.6
3020014400,2023,1,2211308.2,1440903.9,917.7,291.1
3020014400,2023,2,1992447.6,803556.5,826.9,162.3
3020014400,2023,3,1791368.8,712381.5,743.4,143.9
3020014400,2023,4,1818633.6,661359.4,754.7,133.6
3020014400,2023,5,2038301.4,589605.6,845.9,119.1
3020014400,2023,6,1596637.1,543135.94,662.6,109.7
3020014400,2023,7,1644047.6,552650.56,682.3,111.6
3020014400,2023,8,1646535.1,633637.75,683.3,128.0
3020014400,2023,9,1686448.1,598118.3,699.9,120.8
3020014400,2023,10,1659994.8,627092.3,688.9,126.7
3020014400,2023,11,1750023.0,629700.7,726.3,127.2
3020014400,2023,12,1960378.4,584738.56,813.6,118.1
3020014500,2023,1,1063410.0,829365.4,441.3,167.5
3020014500,2023,2,1017634.7,513608.4,422.3,103.7
3020014500,2023,3,966844.0,314070.22,401.2,63.4
3020014500,2023,4,1063006.4,270566.88,441.1,54.7
3020014500,2023,5,1166681.2,252154.52,484.2,50.9
3020014500,2023,6,1040964.3,205498.38,432.0,41.5
3020014500,2023,7,995707.0,135796.9,413.2,27.4
3020014500,2023,8,927351.25,204195.94,384.9,41.2
3020014500,2023,9,879919.75,195951.6,365.2,39.6
3020014500,2023,10,968647.0,245456.47,402.0,49.6
3020014500,2023,11,1089143.6,237050.39,452.0,47.9
3020014500,2023,12,982328.25,238951.14,407.7,48.3
3020014600,2023,1,7765107.5,1545998.2,3222.5,312.3
3020014600,2023,2,7033419.5,1287536.4,2918.9,260.1
3020014600,2023,3,7096424.0,1261486.0,2945.0,254.8
3020014600,2023,4,7692752.0,1392385.9,3192.5,281.3
3020014600,2023,5,8673536.0,1560659.1,3599.5,315.3
3020014600,2023,6,8732073.0,1538139.9,3623.8,310.7
3020014600,2023,7,8622521.0,1356464.5,3578.3,274.0
3020014600,2023,8,8133901.0,1421166.5,3375.6,287.1
3020014600,2023,9,8032516.5,1519443.5,3333.5,306.9
3020014600,2023,10,8116994.0,1499465.9,3368.6,302.9
3020014600,2023,11,8510650.0,1347865.4,3531.9,272.3
3020014600,2023,12,8515283.0,1370841.6,3533.8,276.9
3020014700,2023,1,3011143.0,3046667.2,1249.6,615.4
3020014700,2023,2,2855506.5,2156667.2,1185.0,435.6
3020014700,2023,3,2870295.2,2699033.0,1191.2,545.2
3020014700,2023,4,3087710.8,2832946.0,1281.4,572.3
3020014700,2023,5,3351770.5,3044609.0,1391.0,615.0
3020014700,2023,6,3008254.0,2265288.0,1248.4,457.6
3020014700,2023,7,2778601.2,1996179.6,1153.1,403.2
3020014700,2023,8,2715741.8,1655117.1,1127.0,334.3
3020014700,2023,9,2737557.2,1899755.0,1136.1,383.8
3020014700,2023,10,2727534.5,2000167.8,1131.9,404.0
3020014700,2023,11,2755485.5,2091953.4,1143.5,422.6
3020014700,2023,12,2752314.0,2937762.2,1142.2,593.4
3020014800,2023,1,109995.59,7.61234,45.6,0.0
3020014800,2023,2,110578.305,7.61234,45.9,0.0
3020014800,2023,3,117844.08,141.8588,48.9,0.0
3020014800,2023,4,104873.02,141.8588,43.5,0.0
3020014800,2023,5,110263.69,150.26588,45.8,0.0
3020014800,2023,6,112913.67,109.89266,46.9,0.0
3020014800,2023,7,102270.81,109.89266,42.4,0.0
3020014800,2023,8,100999.36,91.50442,41.9,0.0
3020014800,2023,9,102491.734,109.89266,42.5,0.0
3020014800,2023,10,102548.016,91.50442,42.6,0.0
3020014800,2023,11,106816.984,95.60036,44.3,0.0
3020014800,2023,12,106816.984,91.50442,44.3,0.0
3020014900,2023,1,15633.518,0.0,6.5,0.0
3020014900,2023,2,9140.96,0.0,3.8,0.0
3020014900,2023,3,9308.277,0.0,3.9,0.0
3020014900,2023,4,5650.8267,0.0,2.3,0.0
3020014900,2023,5,6247.3003,0.0,2.6,0.0
3020014900,2023,6,6139.61,0.0,2.5,0.0
3020014900,2023,7,6787.2085,0.0,2.8,0.0
3020014900,2023,8,6367.8203,0.0,2.6,0.0
3020014900,2023,9,6790.126,0.0,2.8,0.0
3020014900,2023,10,8857.385,0.0,3.7,0.0
3020014900,2023,11,12958.546,0.0,5.4,0.0
3020014900,2023,12,9900.655,0.0,4.1,0.0
3020015000,2023,1,659.6226,0.0,0.3,0.0
3020015000,2023,2,398.46277,0.0,0.2,0.0
3020015000,2023,3,360.607,0.0,0.1,0.0
3020015000,2023,4,266.27438,0.0,0.1,0.0
3020015000,2023,5,241.07198,0.0,0.1,0.0
3020015000,2023,6,176.43575,0.0,0.1,0.0
3020015000,2023,7,176.62431,0.0,0.1,0.0
3020015000,2023,8,251.55559,0.0,0.1,0.0
3020015000,2023,9,392.73376,0.0,0.2,0.0
3020015000,2023,10,244.58034,0.0,0.1,0.0
3020015000,2023,11,147.6907,0.0,0.1,0.0
3020015000,2023,12,226.99019,0.0,0.1,0.0
3020015100,2023,1,73601.29,222.7017,30.5,0.0
3020015100,2023,2,32223.863,58.963432,13.4,0.0
3020015100,2023,3,27222.057,106.67354,11.3,0.0
3020015100,2023,4,20740.814,70.85885,8.6,0.0
3020015100,2023,5,21878.623,106.40308,9.1,0.0
3020015100,2023,6,21735.035,0.00033087036,9.0,0.0
3020015100,2023,7,530.8869,0.00033087036,0.2,0.0
3020015100,2023,8,2288.4895,0.00033087036,0.9,0.0
3020015100,2023,9,7380.3193,0.00033087036,3.1,0.0
3020015100,2023,10,8151.301,0.00033087036,3.4,0.0
3020015100,2023,11,19159.809,0.00033087036,8.0,0.0
3020015100,2023,12,5612.8887,36.00627,2.3,0.0
3020015200,2023,1,27138.35,199176.2,11.3,40.2
3020015200,2023,2,21631.953,78012.016,9.0,15.8
3020015200,2023,3,23192.703,44134.727,9.6,8.9
3020015200,2023,4,24570.234,138711.86,10.2,28.0
3020015200,2023,5,25084.47,414338.16,10.4,83.7
3020015200,2023,6,25222.598,60083.3,10.5,12.1
3020015200,2023,7,19909.133,0.3919901,8.3,0.0
3020015200,2023,8,18301.314,0.3919901,7.6,0.0
3020015200,2023,9,15369.3125,0.3919901,6.4,0.0
3020015200,2023,10,19772.047,0.3919901,8.2,0.0
3020015200,2023,11,21921.62,0.3919901,9.1,0.0
3020015200,2023,12,21418.62,0.3919901,8.9,0.0
3020015300,2023,1,60628.094,0.0,25.2,0.0
3020015300,2023,2,41304.32,0.0,17.1,0.0
3020015300,2023,3,27197.762,0.0,11.3,0.0
3020015300,2023,4,17594.97,0.0,7.3,0.0
3020015300,2023,5,20241.545,0.0,8.4,0.0
3020015300,2023,6,10898.542,0.0,4.5,0.0
3020015300,2023,7,8117.094,0.0,3.4,0.0
3020015300,2023,8,8454.575,0.0,3.5,0.0
3020015300,2023,9,8301.562,0.0,3.4,0.0
3020015300,2023,10,7807.7188,0.0,3.2,0.0
3020015300,2023,11,9337.974,0.0,3.9,0.0
3020015300,2023,12,11588.937,0.0,4.8,0.0
3023010100,2023,1,4396411.5,2850125.8,1824.5,575.7
3023010100,2023,2,4192760.2,1992044.8,1740.0,402.4
3023010100,2023,3,4517045.0,1234329.5,1874.6,249.3
3023010100,2023,4,5637247.0,1310843.5,2339.5,264.8
3023010100,2023,5,5614617.0,1417141.2,2330.1,286.3
3023010100,2023,6,4859970.5,1381221.4,2016.9,279.0
3023010100,2023,7,4608321.0,1517600.4,1912.5,306.6
3023010100,2023,8,4206843.0,1915569.5,1745.8,386.9
3023010100,2023,9,4200550.0,2286968.5,1743.2,462.0
3023010100,2023,10,4483078.5,2208228.8,1860.5,446.1
3023010100,2023,11,4498322.5,2087780.0,1866.8,421.7
3023010100,2023,12,4986589.5,2026824.8,2069.4,409.4
3023010200,2023,1,3223247.0,1577917.5,1337.6,318.7
3023010200,2023,2,2749744.2,938770.6,1141.1,189.6
3023010200,2023,3,2717209.8,986259.94,1127.6,199.2
3023010200,2023,4,2691295.2,1065082.5,1116.9,215.1
3023010200,2023,5,3025202.2,1008455.9,1255.5,203.7
3023010200,2023,6,3047326.8,1061808.2,1264.6,214.5
3023010200,2023,7,2936355.8,1064544.5,1218.6,215.0
3023010200,2023,8,2902162.2,1178419.8,1204.4,238.0
3023010200,2023,9,2812607.5,1252274.5,1167.2,253.0
3023010200,2023,10,3311176.5,1359971.6,1374.1,274.7
3023010200,2023,11,3386177.5,1338428.4,1405.3,270.4
3023010200,2023,12,3436300.5,1536812.6,1426.1,310.4
3023010300,2023,1,767461.25,395717.6,318.5,79.9
3023010300,2023,2,603989.8,245304.2,250.7,49.6
3023010300,2023,3,572635.4,193239.8,237.6,39.0
3023010300,2023,4,678384.6,253940.53,281.5,51.3
3023010300,2023,5,797921.75,270810.28,331.1,54.7
3023010300,2023,6,860855.3,279187.78,357.3,56.4
3023010300,2023,7,789631.2,272494.94,327.7,55.0
3023010300,2023,8,711053.0,316284.4,295.1,63.9
3023010300,2023,9,789627.7,525180.6,327.7,106.1
3023010300,2023,10,815246.75,687069.25,338.3,138.8
3023010300,2023,11,928874.75,745083.9,385.5,150.5
3023010300,2023,12,1051075.5,700914.25,436.2,141.6
3023010400,2023,1,1058030.4,688823.6,439.1,139.1
3023010400,2023,2,1065964.9,523802.4,442.4,105.8
3023010400,2023,3,1062110.0,502004.8,440.8,101.4
3023010400,2023,4,1067171.4,562324.06,442.9,113.6
3023010400,2023,5,1187350.5,567983.25,492.8,114.7
3023010400,2023,6,1143557.4,551893.75,474.6,111.5
3023010400,2023,7,1067935.5,579626.1,443.2,117.1
3023010400,2023,8,1069363.8,593942.75,443.8,120.0
3023010400,2023,9,1091887.9,651186.3,453.1,131.5
3023010400,2023,10,1091141.9,591477.7,452.8,119.5
3023010400,2023,11,1101508.2,617528.94,457.1,124.7
3023010400,2023,12,1110267.9,567345.3,460.8,114.6
3023010500,2023,1,587477.56,484515.5,243.8,97.9
3023010500,2023,2,511093.9,423171.47,212.1,85.5
3023010500,2023,3,523640.4,417259.4,217.3,84.3
3023010500,2023,4,532506.75,399447.72,221.0,80.7
3023010500,2023,5,604439.6,165567.81,250.8,33.4
3023010500,2023,6,594530.5,133016.47,246.7,26.9
3023010500,2023,7,467318.16,127732.62,193.9,25.8
3023010500,2023,8,478355.03,231597.42,198.5,46.8
3023010500,2023,9,520229.22,267344.56,215.9,54.0
3023010500,2023,10,551036.5,260326.39,228.7,52.6
3023010500,2023,11,495722.8,243682.25,205.7,49.2
3023010500,2023,12,587800.7,370336.0,243.9,74.8
3023010600,2023,1,745177.06,684705.75,309.2,138.3
3023010600,2023,2,695264.4,651016.9,288.5,131.5
3023010600,2023,3,683405.9,502723.9,283.6,101.6
3023010600,2023,4,661108.06,181052.14,274.4,36.6
3023010600,2023,5,721049.7,176279.55,299.2,35.6
3023010600,2023,6,695357.7,198203.8,288.6,40.0
3023010600,2023,7,728287.56,238851.17,302.2,48.2
3023010600,2023,8,649141.2,326056.7,269.4,65.9
3023010600,2023,9,617882.44,492289.56,256.4,99.4
3023010600,2023,10,645405.4,413568.97,267.8,83.5
3023010600,2023,11,666096.06,381060.12,276.4,77.0
3023010600,2023,12,666359.25,350871.38,276.5,70.9
3023010700,2023,1,5137386.0,7264699.0,2132.0,1467.5
3023010700,2023,2,4381580.0,4710062.5,1818.4,951.4
3023010700,2023,3,4373817.0,3461406.2,1815.1,699.2
3023010700,2023,4,4988900.5,2999614.0,2070.4,605.9
3023010700,2023,5,5128104.5,2363525.5,2128.2,477.4
3023010700,2023,6,5453428.5,2224620.2,2263.2,449.4
3023010700,2023,7,4497425.5,2248490.0,1866.4,454.2
3023010700,2023,8,4543632.0,2474636.8,1885.6,499.9
3023010700,2023,9,4624916.0,4301118.5,1919.3,868.8
3023010700,2023,10,4420378.0,8074919.5,1834.5,1631.1
3023010700,2023,11,4514415.0,7734623.5,1873.5,1562.4
3023010700,2023,12,4484761.5,7268718.0,1861.2,1468.3
3023010800,2023,1,4059865.0,9483334.0,1684.8,1915.6
3023010800,2023,2,3847939.2,5459130.0,1596.9,1102.7
3023010800,2023,3,3703338.8,5352167.5,1536.9,1081.1
3023010800,2023,4,3936332.0,5295650.5,1633.6,1069.7
3023010800,2023,5,4263256.0,5130973.5,1769.3,1036.5
3023010800,2023,6,4444254.5,5187557.5,1844.4,1047.9
3023010800,2023,7,4035453.2,5604038.0,1674.7,1132.0
3023010800,2023,8,3833771.5,5513678.0,1591.0,1113.8
3023010800,2023,9,3704434.0,6089548.5,1537.3,1230.1
3023010800,2023,10,3640787.2,6187465.5,1510.9,1249.9
3023010800,2023,11,3734156.5,5861308.5,1549.7,1184.0
3023010800,2023,12,3929002.5,5801325.0,1630.5,1171.9
3023010900,2023,1,5433287.0,2177507.5,2254.8,439.9
3023010900,2023,2,5015647.0,2344052.2,2081.5,473.5
3023010900,2023,3,5094524.0,1984443.9,2114.2,400.9
3023010900,2023,4,5443180.5,1313462.8,2258.9,265.3
3023010900,2023,5,5629446.5,1230005.4,2336.2,248.5
3023010900,2023,6,5716580.5,969426.2,2372.4,195.8
3023010900,2023,7,5523164.0,996704.1,2292.1,201.3
3023010900,2023,8,5550921.0,1143454.6,2303.6,231.0
3023010900,2023,9,5532450.0,1301435.9,2296.0,262.9
3023010900,2023,10,5577616.0,1291482.4,2314.7,260.9
3023010900,2023,11,5666916.5,1331561.4,2351.8,269.0
3023010900,2023,12,5625540.5,1351184.9,2334.6,272.9
3023011000,2023,1,2102722.8,2359384.0,872.6,476.6
3023011000,2023,2,2181762.5,1975235.1,905.4,399.0
3023011000,2023,3,2214785.5,1701707.1,919.1,343.7
