대지위치,건축면적,주구조,용도,지붕구조,사용승인일자
대전광역시 서구 도마동 41-7,254.39,철근콘크리트구조,단독주택,(철근)콘크리트,2017-09-01
대전광역시 서구 도마동 41-8,94.0,철근콘크리트구조,단독주택,(철근)콘크리트,1993-08-31
대전광역시 서구 도마동 413-3,895.61,철근콘크리트구조,노유자시설,(철근)콘크리트,2015-01-14
대전광역시 서구 도마동 413-7,86.355,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1995-08-01
대전광역시 서구 도마동 414,77.08,벽돌구조,단독주택,(철근)콘크리트,1977-08-24
대전광역시 서구 도마동 417,203.54,일반철골구조,위험물저장및처리시설,기타지붕,2011-04-28
대전광역시 서구 도마동 418-3,163.96,철근콘크리트구조,단독주택,(철근)콘크리트,2006-12-08
대전광역시 서구 도마동 419,122.38,벽돌구조,단독주택,(철근)콘크리트,1979-12-01
대전광역시 서구 도마동 419-4,722.43,철근콘크리트구조,교육연구시설,(철근)콘크리트,1992-03-03
대전광역시 서구 도마동 420-3,4651.46,철근콘크리트구조,교육연구시설,(철근)콘크리트,1988-12-30
대전광역시 서구 도마동 422,324.16,일반목구조,종교시설,기와,1993-05-19
대전광역시 서구 도마동 424-1,246.70000000000002,일반목구조,제2종근린생활시설,기와,1945
대전광역시 서구 도마동 426,3706.5200000000004,철근콘크리트구조,운동시설,기타지붕,2002-10-07
대전광역시 서구 도마동 429-1,119.7,철근콘크리트구조,단독주택,(철근)콘크리트,2002-07-03
대전광역시 서구 도마동 429-14,98.88,철근콘크리트구조,단독주택,(철근)콘크리트,2002-07-03
대전광역시 서구 도마동 429-16,84.96,철근콘크리트구조,단독주택,(철근)콘크리트,2002-07-03
대전광역시 서구 도마동 429-17,84.96,철근콘크리트구조,단독주택,(철근)콘크리트,2002-07-03
대전광역시 서구 도마동 429-18,84.96,철근콘크리트구조,단독주택,(철근)콘크리트,2002-07-03
대전광역시 서구 도마동 429-2,776.42,철근콘크리트구조,공동주택,(철근)콘크리트,1993-12-20
대전광역시 서구 도마동 429-20,83.88,철근콘크리트구조,단독주택,(철근)콘크리트,2002-07-03
대전광역시 서구 도마동 429-22,83.88,철근콘크리트구조,단독주택,(철근)콘크리트,2002-07-03
대전광역시 서구 도마동 429-4,248.98,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2000-12-21
대전광역시 서구 도마동 43-1,69.19,벽돌구조,단독주택,(철근)콘크리트,1988-09-12
대전광역시 서구 도마동 43-10,84.3,벽돌구조,단독주택,(철근)콘크리트,1982-07-15
대전광역시 서구 도마동 43-11,80.45,벽돌구조,단독주택,(철근)콘크리트,1984-07-16
대전광역시 서구 도마동 43-12,66.78,벽돌구조,단독주택,(철근)콘크리트,1983-10-28
대전광역시 서구 도마동 43-13,82.32,벽돌구조,단독주택,(철근)콘크리트,1982-06-15
대전광역시 서구 도마동 43-14,84.94,벽돌구조,단독주택,(철근)콘크리트,1983-01-19
대전광역시 서구 도마동 43-15,56.2,벽돌구조,단독주택,기와,1971-11-03
대전광역시 서구 도마동 43-16,94.49,벽돌구조,단독주택,(철근)콘크리트,1984-01-04
대전광역시 서구 도마동 43-17,136.88,철근콘크리트구조,단독주택,(철근)콘크리트,1997-09-19
대전광역시 서구 도마동 43-2,96.49,벽돌구조,단독주택,(철근)콘크리트,1980-06-12
대전광역시 서구 도마동 43-21,83.17,벽돌구조,단독주택,(철근)콘크리트,1980-12-19
대전광역시 서구 도마동 43-22,83.17,벽돌구조,단독주택,(철근)콘크리트,1980-12-19
대전광역시 서구 도마동 43-23,97.865,철근콘크리트구조,단독주택,(철근)콘크리트,1983-11-09
대전광역시 서구 도마동 43-24,90.39,철근콘크리트구조,단독주택,(철근)콘크리트,1996-11-13
대전광역시 서구 도마동 43-25,66.5,벽돌구조,단독주택,(철근)콘크리트,1983-08-31
대전광역시 서구 도마동 43-26,72.15,벽돌구조,단독주택,(철근)콘크리트,1984-06-15
대전광역시 서구 도마동 43-27,74.6,벽돌구조,단독주택,(철근)콘크리트,1982-04-30
대전광역시 서구 도마동 43-29,66.78,벽돌구조,단독주택,(철근)콘크리트,1983-11-15
대전광역시 서구 도마동 43-3,165.6,철근콘크리트구조,단독주택,(철근)콘크리트,2018-11-21
대전광역시 서구 도마동 43-31,79.22,벽돌구조,단독주택,(철근)콘크리트,1984-08-24
대전광역시 서구 도마동 43-35,60.11,벽돌구조,단독주택,(철근)콘크리트,1983-08-29
대전광역시 서구 도마동 43-36,74.74,벽돌구조,단독주택,(철근)콘크리트,1983-09-19
대전광역시 서구 도마동 43-37,89.24,벽돌구조,단독주택,(철근)콘크리트,1982-07-15
대전광역시 서구 도마동 43-39,89.24,벽돌구조,단독주택,(철근)콘크리트,1982-07-15
대전광역시 서구 도마동 43-4,84.63,벽돌구조,단독주택,(철근)콘크리트,1983-01-19
대전광역시 서구 도마동 43-40,79.62,벽돌구조,단독주택,(철근)콘크리트,1982-07-15
대전광역시 서구 도마동 43-41,113.39,벽돌구조,단독주택,(철근)콘크리트,1983-11-17
대전광역시 서구 도마동 43-43,100.26,벽돌구조,공동주택,(철근)콘크리트,1990-01-16
대전광역시 서구 도마동 43-45,68.86,벽돌구조,단독주택,(철근)콘크리트,1990-01-03
대전광역시 서구 도마동 43-5,82.53,벽돌구조,단독주택,(철근)콘크리트,1989-12-01
대전광역시 서구 도마동 43-6,180.75,철근콘크리트구조,공동주택,기타지붕,1995-07-12
대전광역시 서구 도마동 43-7,153.45,철근콘크리트구조,단독주택,(철근)콘크리트,2005-06-20
대전광역시 서구 도마동 43-8,88.65,벽돌구조,단독주택,(철근)콘크리트,1981-01-15
대전광역시 서구 도마동 43-9,100.17,벽돌구조,단독주택,(철근)콘크리트,1984-12-24
대전광역시 서구 도마동 439-6,40486.37,철골철근콘크리트구조,교육연구시설,(철근)콘크리트,2014-01-08
대전광역시 서구 도마동 44-1,82.06,벽돌구조,단독주택,(철근)콘크리트,1985-07-24
대전광역시 서구 도마동 44-11,91.14,벽돌구조,단독주택,(철근)콘크리트,1984-06-15
대전광역시 서구 도마동 44-13,84.0,벽돌구조,단독주택,(철근)콘크리트,1982-11-10
대전광역시 서구 도마동 44-15,68.3,벽돌구조,단독주택,(철근)콘크리트,1984-08-29
대전광역시 서구 도마동 44-16,84.26,벽돌구조,단독주택,(철근)콘크리트,1982-07-15
대전광역시 서구 도마동 44-17,84.26,벽돌구조,단독주택,(철근)콘크리트,1982-07-15
대전광역시 서구 도마동 44-18,69.81,벽돌구조,단독주택,(철근)콘크리트,1984-08-07
대전광역시 서구 도마동 44-19,84.65,벽돌구조,단독주택,(철근)콘크리트,1982-11-19
대전광역시 서구 도마동 44-2,66.56,벽돌구조,단독주택,(철근)콘크리트,1976-08-30
대전광역시 서구 도마동 44-21,84.75,벽돌구조,단독주택,(철근)콘크리트,1982-08-19
대전광역시 서구 도마동 44-22,84.49,벽돌구조,단독주택,(철근)콘크리트,1982-07-08
대전광역시 서구 도마동 44-23,81.44,벽돌구조,단독주택,(철근)콘크리트,1982-08-05
대전광역시 서구 도마동 44-25,68.26,벽돌구조,단독주택,(철근)콘크리트,1983-01-18
대전광역시 서구 도마동 44-26,84.26,벽돌구조,단독주택,(철근)콘크리트,1982-08-05
대전광역시 서구 도마동 44-27,84.65,벽돌구조,단독주택,(철근)콘크리트,1982-09-22
대전광역시 서구 도마동 44-28,82.16,벽돌구조,단독주택,(철근)콘크리트,1982-11-22
대전광역시 서구 도마동 44-29,78.6,벽돌구조,단독주택,(철근)콘크리트,1983-07-13
대전광역시 서구 도마동 44-3,254.6,철근콘크리트구조,노유자시설,(철근)콘크리트,2007-01-25
대전광역시 서구 도마동 44-30,78.6,벽돌구조,단독주택,(철근)콘크리트,1983-07-13
대전광역시 서구 도마동 44-31,81.93,벽돌구조,단독주택,(철근)콘크리트,1983-10-26
대전광역시 서구 도마동 44-32,90.24,벽돌구조,단독주택,(철근)콘크리트,1983-09-14
대전광역시 서구 도마동 44-34,84.22,벽돌구조,단독주택,(철근)콘크리트,1983-08-24
대전광역시 서구 도마동 44-35,88.04,벽돌구조,단독주택,(철근)콘크리트,1983-09-14
대전광역시 서구 도마동 44-36,76.34,벽돌구조,단독주택,(철근)콘크리트,1983-08-11
대전광역시 서구 도마동 44-37,76.34,벽돌구조,단독주택,(철근)콘크리트,1983-08-11
대전광역시 서구 도마동 44-39,84.22,벽돌구조,단독주택,(철근)콘크리트,1983-08-24
대전광역시 서구 도마동 44-4,84.85,벽돌구조,단독주택,(철근)콘크리트,1982-12-22
대전광역시 서구 도마동 44-40,87.67,벽돌구조,단독주택,(철근)콘크리트,1983-09-14
대전광역시 서구 도마동 44-43,122.5,벽돌구조,단독주택,(철근)콘크리트,1984-06-15
대전광역시 서구 도마동 44-47,76.79,벽돌구조,단독주택,(철근)콘크리트,1985-07-13
대전광역시 서구 도마동 44-5,87.3,벽돌구조,단독주택,(철근)콘크리트,1984-06-15
대전광역시 서구 도마동 44-6,103.16,벽돌구조,단독주택,(철근)콘크리트,1983-07-15
대전광역시 서구 도마동 44-7,93.69,벽돌구조,단독주택,(철근)콘크리트,1983-08-01
대전광역시 서구 도마동 44-8,87.56,철근콘크리트구조,단독주택,(철근)콘크리트,2001-10-17
대전광역시 서구 도마동 44-9,87.32,벽돌구조,단독주택,(철근)콘크리트,1984-06-15
대전광역시 서구 도마동 45-1,74.52,벽돌구조,노유자시설,(철근)콘크리트,1992-06-10
대전광역시 서구 도마동 45-10,83.44,벽돌구조,단독주택,(철근)콘크리트,1982-06-28
대전광역시 서구 도마동 45-11,99.9,벽돌구조,단독주택,(철근)콘크리트,1989-11-14
대전광역시 서구 도마동 45-12,78.38,벽돌구조,단독주택,(철근)콘크리트,1983-10-07
대전광역시 서구 도마동 45-14,74.7,벽돌구조,단독주택,(철근)콘크리트,1984-02-07
대전광역시 서구 도마동 45-15,76.17,벽돌구조,단독주택,(철근)콘크리트,1983-12-15
대전광역시 서구 도마동 45-16,73.28,벽돌구조,단독주택,(철근)콘크리트,1985-12-04
대전광역시 서구 도마동 45-17,100.62,벽돌구조,단독주택,(철근)콘크리트,1988-06-01
대전광역시 서구 도마동 45-18,87.6,벽돌구조,단독주택,(철근)콘크리트,1988-05-26
대전광역시 서구 도마동 45-2,68.48,벽돌구조,단독주택,(철근)콘크리트,1988-12-28
대전광역시 서구 도마동 45-20,74.63,벽돌구조,단독주택,(철근)콘크리트,1989-04-06
대전광역시 서구 도마동 45-21,74.24,벽돌구조,단독주택,(철근)콘크리트,1988-07-18
대전광역시 서구 도마동 45-23,78.36,벽돌구조,단독주택,(철근)콘크리트,1988-11-29
대전광역시 서구 도마동 45-24,80.25,벽돌구조,단독주택,(철근)콘크리트,1988-07-18
대전광역시 서구 도마동 45-26,67.97,벽돌구조,단독주택,(철근)콘크리트,1988-08-29
대전광역시 서구 도마동 45-27,71.76,벽돌구조,단독주택,(철근)콘크리트,1988-12-12
대전광역시 서구 도마동 45-28,70.11,벽돌구조,단독주택,(철근)콘크리트,1988-12-12
대전광역시 서구 도마동 45-29,68.07,벽돌구조,단독주택,(철근)콘크리트,1988-12-07
대전광역시 서구 도마동 45-3,97.94,벽돌구조,공동주택,(철근)콘크리트,1988-12-12
대전광역시 서구 도마동 45-30,76.38,벽돌구조,단독주택,(철근)콘크리트,1989-03-29
대전광역시 서구 도마동 45-31,68.4,벽돌구조,단독주택,(철근)콘크리트,1988-12-28
대전광역시 서구 도마동 45-32,68.715,벽돌구조,단독주택,(철근)콘크리트,1989
대전광역시 서구 도마동 45-4,83.44,벽돌구조,단독주택,(철근)콘크리트,1982-06-28
대전광역시 서구 도마동 45-47,80.16,벽돌구조,단독주택,(철근)콘크리트,1978-06-28
대전광역시 서구 도마동 45-5,171.98,철근콘크리트구조,제2종근린생활시설,슬레이트,1984-12-28
대전광역시 서구 도마동 45-6,79.26,벽돌구조,단독주택,(철근)콘크리트,1983-10-07
대전광역시 서구 도마동 45-7,71.43,벽돌구조,단독주택,(철근)콘크리트,1989-01-25
대전광역시 서구 도마동 45-8,127.52,철근콘크리트구조,단독주택,(철근)콘크리트,2002-08-21
대전광역시 서구 도마동 45-9,73.33,벽돌구조,단독주택,(철근)콘크리트,1985-12-04
대전광역시 서구 도마동 46-1,197.89,철근콘크리트구조,공동주택,(철근)콘크리트,1994-02-17
대전광역시 서구 도마동 46-10,142.6,철근콘크리트구조,단독주택,(철근)콘크리트,2017-05-10
대전광역시 서구 도마동 46-11,84.4,벽돌구조,단독주택,(철근)콘크리트,1983-01-11
대전광역시 서구 도마동 46-13,85.83,벽돌구조,단독주택,(철근)콘크리트,1983-08-12
대전광역시 서구 도마동 46-14,85.82,벽돌구조,제2종근린생활시설,(철근)콘크리트,1982-12-08
대전광역시 서구 도마동 46-15,171.64,벽돌구조,제2종근린생활시설,(철근)콘크리트,1982-12-08
대전광역시 서구 도마동 46-17,85.82,벽돌구조,단독주택,기와,1982-12-08
대전광역시 서구 도마동 46-18,84.8,벽돌구조,단독주택,(철근)콘크리트,1983-02-24
대전광역시 서구 도마동 46-2,263.56,철근콘크리트구조,단독주택,(철근)콘크리트,2018-08-06
대전광역시 서구 도마동 46-21,76.44,벽돌구조,단독주택,(철근)콘크리트,1983-12-09
대전광역시 서구 도마동 46-22,80.31,벽돌구조,단독주택,(철근)콘크리트,1983-10-27
대전광역시 서구 도마동 46-23,76.14,벽돌구조,단독주택,(철근)콘크리트,1983-10-20
대전광역시 서구 도마동 46-24,77.05,벽돌구조,단독주택,(철근)콘크리트,1983-10-18
대전광역시 서구 도마동 46-25,75.25,벽돌구조,단독주택,(철근)콘크리트,1983-09-09
대전광역시 서구 도마동 46-26,73.08,벽돌구조,단독주택,(철근)콘크리트,1987-06-18
대전광역시 서구 도마동 46-27,127.74,철근콘크리트구조,단독주택,(철근)콘크리트,1991-04-29
대전광역시 서구 도마동 46-29,90.42,벽돌구조,단독주택,기와,1984-03-09
대전광역시 서구 도마동 46-3,113.62,철근콘크리트구조,단독주택,(철근)콘크리트,2003-09-22
대전광역시 서구 도마동 46-34,76.25,벽돌구조,단독주택,(철근)콘크리트,1990-09-20
대전광역시 서구 도마동 46-35,71.35,벽돌구조,단독주택,(철근)콘크리트,1990-09-25
대전광역시 서구 도마동 46-36,198.18,철근콘크리트구조,단독주택,(철근)콘크리트,2017-09-06
대전광역시 서구 도마동 46-38,96.66,벽돌구조,단독주택,(철근)콘크리트,1990-12-24
대전광역시 서구 도마동 46-39,76.99,벽돌구조,단독주택,(철근)콘크리트,1990-09-20
대전광역시 서구 도마동 46-4,103.89,철근콘크리트구조,단독주택,(철근)콘크리트,2017-01-10
대전광역시 서구 도마동 46-41,76.99,벽돌구조,단독주택,(철근)콘크리트,1990-09-20
대전광역시 서구 도마동 46-45,147.0,철근콘크리트구조,공동주택,(철근)콘크리트,1994-02-17
대전광역시 서구 도마동 46-5,115.56,벽돌구조,단독주택,(철근)콘크리트,1987-05-04
대전광역시 서구 도마동 46-6,103.7,벽돌구조,단독주택,(철근)콘크리트,1984-05-30
대전광역시 서구 도마동 46-7,139.39,벽돌구조,단독주택,(철근)콘크리트,1984-11-14
대전광역시 서구 도마동 46-8,83.75,벽돌구조,단독주택,(철근)콘크리트,1980-11-04
대전광역시 서구 도마동 463-19,212.2,경량철골구조,자동차관련시설,기타지붕,2011-06-23
대전광역시 서구 도마동 463-3,587.45,경량철골구조,제2종근린생활시설,(철근)콘크리트,2005-06-03
대전광역시 서구 도마동 47-1,96.3,철근콘크리트구조,단독주택,(철근)콘크리트,2019-12-27
대전광역시 서구 도마동 47-11,167.89,철근콘크리트구조,단독주택,(철근)콘크리트,1996-05-31
대전광역시 서구 도마동 47-12,223.4,벽돌구조,공동주택,(철근)콘크리트,1981-04-03
대전광역시 서구 도마동 47-13,197.97,철근콘크리트구조,단독주택,(철근)콘크리트,2020-02-03
대전광역시 서구 도마동 47-14,82.35,벽돌구조,단독주택,(철근)콘크리트,1991-01-21
대전광역시 서구 도마동 47-16,82.73,벽돌구조,단독주택,(철근)콘크리트,1980-03-28
대전광역시 서구 도마동 47-17,100.71,철근콘크리트구조,단독주택,(철근)콘크리트,2003-01-11
대전광역시 서구 도마동 47-18,82.44,벽돌구조,단독주택,(철근)콘크리트,1980-08-01
대전광역시 서구 도마동 47-19,100.04,철근콘크리트구조,단독주택,(철근)콘크리트,2016-01-20
대전광역시 서구 도마동 47-20,99.56,철근콘크리트구조,단독주택,(철근)콘크리트,2017-12-27
대전광역시 서구 도마동 47-21,241.46,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1990-12-13
대전광역시 서구 도마동 47-22,69.39,벽돌구조,단독주택,(철근)콘크리트,1990-07-21
대전광역시 서구 도마동 47-23,96.04,철근콘크리트구조,단독주택,(철근)콘크리트,2021-02-09
대전광역시 서구 도마동 47-24,198.64,철근콘크리트구조,단독주택,(철근)콘크리트,2017-12-22
대전광역시 서구 도마동 47-25,119.61,철근콘크리트구조,단독주택,(철근)콘크리트,1994-06-14
대전광역시 서구 도마동 47-26,143.31,벽돌구조,단독주택,(철근)콘크리트,1987-06-12
대전광역시 서구 도마동 47-28,108.34,벽돌구조,제2종근린생활시설,(철근)콘크리트,1986-11-07
대전광역시 서구 도마동 47-29,80.8,벽돌구조,단독주택,(철근)콘크리트,1990-11-02
대전광역시 서구 도마동 47-3,70.25,벽돌구조,단독주택,(철근)콘크리트,1988-06-23
대전광역시 서구 도마동 47-30,114.3,철근콘크리트구조,단독주택,(철근)콘크리트,2016-02-16
대전광역시 서구 도마동 47-31,116.64,철근콘크리트구조,단독주택,(철근)콘크리트,2022-05-18
대전광역시 서구 도마동 47-32,116.81,철근콘크리트구조,단독주택,(철근)콘크리트,2018-01-23
대전광역시 서구 도마동 47-36,71.18,벽돌구조,단독주택,(철근)콘크리트,1988-07-04
대전광역시 서구 도마동 47-37,71.18,벽돌구조,단독주택,기와,1988-07-04
대전광역시 서구 도마동 47-38,71.18,벽돌구조,단독주택,(철근)콘크리트,1988-07-04
대전광역시 서구 도마동 47-39,114.8,벽돌구조,단독주택,(철근)콘크리트,1988-07-29
대전광역시 서구 도마동 47-4,117.96,철근콘크리트구조,단독주택,(철근)콘크리트,2016-01-27
대전광역시 서구 도마동 47-5,84.53,벽돌구조,단독주택,(철근)콘크리트,1983-08-11
대전광역시 서구 도마동 47-6,178.89,철근콘크리트구조,단독주택,(철근)콘크리트,2002-12-05
대전광역시 서구 도마동 47-7,68.65,벽돌구조,단독주택,(철근)콘크리트,1986-08-05
대전광역시 서구 도마동 47-8,95.63,벽돌구조,단독주택,(철근)콘크리트,1981-11-06
대전광역시 서구 도마동 47-9,78.6,벽돌구조,단독주택,(철근)콘크리트,1980-08-12
대전광역시 서구 도마동 48-1,132.2,철근콘크리트구조,단독주택,(철근)콘크리트,2017-11-22
대전광역시 서구 도마동 48-10,84.08,벽돌구조,단독주택,(철근)콘크리트,1982-12-17
대전광역시 서구 도마동 48-11,84.08,벽돌구조,단독주택,(철근)콘크리트,1982-11-22
대전광역시 서구 도마동 48-12,100.83,철근콘크리트구조,단독주택,(철근)콘크리트,2016-01-29
대전광역시 서구 도마동 48-13,103.23,철근콘크리트구조,단독주택,(철근)콘크리트,2016-01-29
대전광역시 서구 도마동 48-14,84.08,벽돌구조,단독주택,(철근)콘크리트,1982-11-22
대전광역시 서구 도마동 48-17,84.08,벽돌구조,단독주택,(철근)콘크리트,1984-08-10
대전광역시 서구 도마동 48-18,111.41,벽돌구조,단독주택,(철근)콘크리트,1990-06-08
대전광역시 서구 도마동 48-19,144.97,철근콘크리트구조,단독주택,(철근)콘크리트,2016-12-29
대전광역시 서구 도마동 48-2,110.12,철근콘크리트구조,단독주택,(철근)콘크리트,2021-08-18
대전광역시 서구 도마동 48-22,112.38,철근콘크리트구조,단독주택,(철근)콘크리트,2015-11-23
대전광역시 서구 도마동 48-23,104.52,철근콘크리트구조,단독주택,(철근)콘크리트,2015-12-28
대전광역시 서구 도마동 48-24,106.33,철근콘크리트구조,단독주택,(철근)콘크리트,2016-02-02
대전광역시 서구 도마동 48-25,104.79,철근콘크리트구조,단독주택,(철근)콘크리트,2017-08-24
대전광역시 서구 도마동 48-26,96.9,철근콘크리트구조,단독주택,(철근)콘크리트,2016-12-29
대전광역시 서구 도마동 48-27,95.44,철근콘크리트구조,단독주택,(철근)콘크리트,2018-08-02
대전광역시 서구 도마동 48-28,73.69,벽돌구조,단독주택,(철근)콘크리트,1986-12-29
대전광역시 서구 도마동 48-29,201.84,철근콘크리트구조,단독주택,(철근)콘크리트,2016-03-07
대전광역시 서구 도마동 48-33,380.74,철근콘크리트구조,단독주택,(철근)콘크리트,2019-11-25
대전광역시 서구 도마동 48-35,74.14,벽돌구조,단독주택,(철근)콘크리트,1986-12-22
대전광역시 서구 도마동 48-36,95.58,철근콘크리트구조,단독주택,(철근)콘크리트,2018-10-19
대전광역시 서구 도마동 48-37,74.25,벽돌구조,단독주택,(철근)콘크리트,1986-12-19
대전광역시 서구 도마동 48-38,77.07,벽돌구조,단독주택,(철근)콘크리트,1986-12-19
대전광역시 서구 도마동 48-39,107.32,철근콘크리트구조,단독주택,(철근)콘크리트,2015-12-22
대전광역시 서구 도마동 48-4,112.35,철근콘크리트구조,단독주택,(철근)콘크리트,2015-08-04
대전광역시 서구 도마동 48-40,74.72,벽돌구조,단독주택,(철근)콘크리트,
대전광역시 서구 도마동 48-41,74.44,벽돌구조,단독주택,(철근)콘크리트,1986-12-19
대전광역시 서구 도마동 48-42,74.44,벽돌구조,단독주택,(철근)콘크리트,1986-12-19
대전광역시 서구 도마동 48-43,428.56,철근콘크리트구조,단독주택,(철근)콘크리트,2019-11-27
대전광역시 서구 도마동 48-45,101.22,철근콘크리트구조,단독주택,(철근)콘크리트,2015-12-16
대전광역시 서구 도마동 48-7,105.02,철근콘크리트구조,단독주택,(철근)콘크리트,2016-10-18
대전광역시 서구 도마동 48-8,105.09,벽돌구조,단독주택,(철근)콘크리트,1984-12-08
대전광역시 서구 도마동 48-9,156.2,철근콘크리트구조,단독주택,(철근)콘크리트,1998-03-07
대전광역시 서구 도마동 484-21,2036.385,철근콘크리트구조,업무시설,(철근)콘크리트,1992-11-23
대전광역시 서구 도마동 484-40,9.54,일반철골구조,제1종근린생활시설,기타지붕,2002-10-09
대전광역시 서구 도마동 484-5,49.58,블록구조,단독주택,기와,1969-12-12
대전광역시 서구 도마동 49-1,104.12,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2017-09-13
대전광역시 서구 도마동 49-10,100.26,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2015-09-02
대전광역시 서구 도마동 49-11,124.17,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1994-09-27
대전광역시 서구 도마동 49-12,136.17,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1984-09-28
대전광역시 서구 도마동 49-13,90.0,벽돌구조,제1종근린생활시설,(철근)콘크리트,1984-09-17
대전광역시 서구 도마동 49-14,126.96,철근콘크리트구조,단독주택,(철근)콘크리트,2003-03-07
대전광역시 서구 도마동 49-17,128.97,철근콘크리트구조,단독주택,(철근)콘크리트,2015-08-28
대전광역시 서구 도마동 49-18,88.93,벽돌구조,단독주택,(철근)콘크리트,1982-04-26
대전광역시 서구 도마동 49-19,103.83,철근콘크리트구조,단독주택,(철근)콘크리트,2016-02-22
대전광역시 서구 도마동 49-2,88.93,벽돌구조,단독주택,(철근)콘크리트,1982-04-26
대전광역시 서구 도마동 49-20,102.49,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2002-10-30
대전광역시 서구 도마동 49-22,104.19,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1995-10-13
대전광역시 서구 도마동 49-23,104.96,철근콘크리트구조,단독주택,(철근)콘크리트,2015-11-23
대전광역시 서구 도마동 49-24,104.72,철근콘크리트구조,단독주택,(철근)콘크리트,2015-07-20
대전광역시 서구 도마동 49-25,103.32,철근콘크리트구조,단독주택,(철근)콘크리트,2018-12-10
대전광역시 서구 도마동 49-27,130.08,철근콘크리트구조,단독주택,(철근)콘크리트,2016-08-30
대전광역시 서구 도마동 49-28,144.81,철근콘크리트구조,단독주택,(철근)콘크리트,2016-09-08
대전광역시 서구 도마동 49-3,153.85,철근콘크리트구조,단독주택,(철근)콘크리트,2018-03-19
대전광역시 서구 도마동 49-30,100.38,철근콘크리트구조,단독주택,(철근)콘크리트,2019-01-25
대전광역시 서구 도마동 49-31,100.38,철근콘크리트구조,단독주택,(철근)콘크리트,2019-01-25
대전광역시 서구 도마동 49-32,99.44,철근콘크리트구조,단독주택,(철근)콘크리트,2019-11-19
대전광역시 서구 도마동 49-33,99.94,철근콘크리트구조,단독주택,(철근)콘크리트,2015-08-12
대전광역시 서구 도마동 49-35,99.54,철근콘크리트구조,단독주택,(철근)콘크리트,2016-02-23
대전광역시 서구 도마동 49-36,101.82,철근콘크리트구조,단독주택,(철근)콘크리트,2015-12-16
대전광역시 서구 도마동 49-37,78.74,벽돌구조,단독주택,(철근)콘크리트,1987-06-10
대전광역시 서구 도마동 49-4,97.95,벽돌구조,단독주택,(철근)콘크리트,1983-01-21
대전광역시 서구 도마동 49-44,262.56,철근콘크리트구조,단독주택,(철근)콘크리트,2022-04-15
대전광역시 서구 도마동 49-5,98.66,철근콘크리트구조,단독주택,(철근)콘크리트,2022-01-14
대전광역시 서구 도마동 49-6,133.22,철근콘크리트구조,단독주택,(철근)콘크리트,1997-11-25
대전광역시 서구 도마동 49-7,91.438,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1990-12-03
대전광역시 서구 도마동 49-9,262.56,철근콘크리트구조,단독주택,(철근)콘크리트,2022-11-16
대전광역시 서구 도마동 5-3,40.89,블록구조,단독주택,슬레이트,1976-08-27
대전광역시 서구 도마동 50-1,139.15,철근콘크리트구조,단독주택,(철근)콘크리트,1999-12-18
대전광역시 서구 도마동 50-10,76.3,벽돌구조,단독주택,(철근)콘크리트,1988-12-15
대전광역시 서구 도마동 50-11,66.44,벽돌구조,단독주택,(철근)콘크리트,1989-07-18
대전광역시 서구 도마동 50-12,136.08,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1996-08-31
대전광역시 서구 도마동 50-13,196.14,철근콘크리트구조,단독주택,(철근)콘크리트,1996-06-04
대전광역시 서구 도마동 50-14,170.24,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1989-05-16
대전광역시 서구 도마동 50-15,341.22,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1990-12-06
대전광역시 서구 도마동 50-17,198.76,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2019-02-13
대전광역시 서구 도마동 50-18,69.91,벽돌구조,단독주택,(철근)콘크리트,1986-07-23
대전광역시 서구 도마동 50-2,76.34,벽돌구조,단독주택,(철근)콘크리트,1988-07-01
대전광역시 서구 도마동 50-22,85.03,벽돌구조,단독주택,(철근)콘크리트,1986-09-20
대전광역시 서구 도마동 50-23,99.16,철근콘크리트구조,단독주택,(철근)콘크리트,2005-04-06
대전광역시 서구 도마동 50-25,64.25,벽돌구조,단독주택,(철근)콘크리트,1983-01-07
대전광역시 서구 도마동 50-26,144.4,철근콘크리트구조,단독주택,(철근)콘크리트,2001-01-06
대전광역시 서구 도마동 50-28,104.58,벽돌구조,단독주택,(철근)콘크리트,1989-06-02
대전광역시 서구 도마동 50-29,100.49,벽돌구조,제2종근린생활시설,(철근)콘크리트,1988-09-12
대전광역시 서구 도마동 50-3,80.83,벽돌구조,단독주택,(철근)콘크리트,1979-06-01
대전광역시 서구 도마동 50-31,103.4,철근콘크리트구조,단독주택,(철근)콘크리트,1996-12-21
대전광역시 서구 도마동 50-32,84.59,벽돌구조,제2종근린생활시설,(철근)콘크리트,1984-08-25
